ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A13,InflMAIT9,Unknown,1,B2M,Test,11.5892536,1,Pass,0.02010626,82.97320287,999,1,
S06-A14,InflMAIT9,Unknown,1,CCR4,Test,15.33797671,0,Fail,0.02010626,999,77.00563473,0,
S06-A15,InflMAIT9,Unknown,1,CD40,Test,14.87489604,1,Pass,0.02010626,87.42259518,999,1,
S06-A16,InflMAIT9,Unknown,1,CXCL9,Test,999,0,Fail,0.02010626,999,999,0,
S06-A17,InflMAIT9,Unknown,1,GSK3B,Test,16.15617486,0,Fail,0.02010626,999,999,0,
S06-A18,InflMAIT9,Unknown,1,IFNAR1,Test,999,0,Fail,0.02010626,999,999,0,
S06-A19,InflMAIT9,Unknown,1,IL21,Test,999,0,Fail,0.02010626,999,999,0,
S06-A20,InflMAIT9,Unknown,1,IL7,Test,999,0,Fail,0.02010626,999,999,0,
S06-A21,InflMAIT9,Unknown,1,JAK1,Test,18.04977155,1,Pass,0.02010626,81.87453313,999,1,
S06-A22,InflMAIT9,Unknown,1,PPARG,Test,999,0,Fail,0.02010626,999,999,0,
S06-A23,InflMAIT9,Unknown,1,STAT1,Test,19.70584376,1,Pass,0.02010626,81.32550348,999,1,
S06-A24,InflMAIT9,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.02010626,999,999,0,
S06-A25,InflMAIT9,Unknown,1,BCL2,Test,16.53468977,1,Pass,0.02010626,85.60871039,999,1,
S06-A26,InflMAIT9,Unknown,1,CCR5,Test,999,0,Fail,0.02010626,999,999,0,
S06-A27,InflMAIT9,Unknown,1,CD44,Test,15.48632519,1,Pass,0.02010626,86.90795219,999,1,
S06-A28,InflMAIT9,Unknown,1,CXCR3,Test,15.93905036,0,Fail,0.02010626,999,999,0,
S06-A29,InflMAIT9,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02010626,999,999,0,
S06-A30,InflMAIT9,Unknown,1,IFNAR2,Test,16.12378454,0,Fail,0.02010626,999,81.59619866,0,
S06-A31,InflMAIT9,Unknown,1,IL25,Test,15.2350703,1,Pass,0.02010626,84.77317987,999,1,
S06-A32,InflMAIT9,Unknown,1,IL7R,Test,12.90858937,1,Pass,0.02010626,80.92874391,999,1,
S06-A33,InflMAIT9,Unknown,1,JAK2,Test,13.808222,1,Pass,0.02010626,77.76289707,999,1,
S06-A34,InflMAIT9,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02010626,999,999,0,
S06-A35,InflMAIT9,Unknown,1,STAT3,Test,16.52010864,1,Pass,0.02010626,82.78439371,999,1,
S06-A36,InflMAIT9,Unknown,1,TNFRSF1B,Test,17.67575585,1,Pass,0.02010626,85.82112266,999,1,
S06-A37,InflMAIT9,Unknown,1,BCL6,Test,999,0,Fail,0.02010626,999,999,0,
S06-A38,InflMAIT9,Unknown,1,CCR6,Test,17.00363798,1,Pass,0.02010626,84.76057625,999,1,
S06-A39,InflMAIT9,Unknown,1,CD52,Test,16.87994919,1,Pass,0.02010626,79.53997835,999,1,
S06-A40,InflMAIT9,Unknown,1,CXCR4,Test,12.55726924,1,Pass,0.02010626,81.99678619,999,1,
S06-A41,InflMAIT9,Unknown,1,ICAM1,Test,19.33541218,0,Fail,0.02010626,999,89.14126539,0,
S06-A42,InflMAIT9,Unknown,1,IFNG,Test,999,0,Fail,0.02010626,999,999,0,
S06-A43,InflMAIT9,Unknown,1,IL2RA,Test,999,0,Fail,0.02010626,999,999,0,
S06-A44,InflMAIT9,Unknown,1,IRF1,Test,13.52636065,1,Pass,0.02010626,83.87389981,999,1,
S06-A45,InflMAIT9,Unknown,1,LY6E,Test,15.38040031,1,Pass,0.02010626,84.60607906,89.50482344,0.884382117,
S06-A46,InflMAIT9,Unknown,1,PTEN,Test,16.55485344,1,Pass,0.02010626,79.62697472,999,1,
S06-A47,InflMAIT9,Unknown,1,STAT4,Test,15.92325866,1,Pass,0.02010626,79.80549491,999,1,
S06-A48,InflMAIT9,Unknown,1,TRAF2,Test,22.81017482,0,Fail,0.02010626,999,78.65407472,0,
S06-A54,InflMAIT9,Unknown,1,IFNGR1,Test,15.32477118,0,Fail,0.02010626,999,999,0,
S06-A53,InflMAIT9,Unknown,1,ICOS,Test,999,0,Fail,0.02010626,999,999,0,
S06-A52,InflMAIT9,Unknown,1,FOXP3,Test,999,0,Fail,0.02010626,999,999,0,
S06-A51,InflMAIT9,Unknown,1,CD53,Test,15.35035477,0,Fail,0.02010626,999,999,0,
S06-A50,InflMAIT9,Unknown,1,CCR7,Test,16.07370816,1,Pass,0.02010626,81.72391635,999,1,
S06-A49,InflMAIT9,Unknown,1,C3,Test,25.81395808,0,Fail,0.02010626,999,86.86372067,0,
S06-A60,InflMAIT9,Unknown,1,TYK2,Test,17.60033505,1,Pass,0.02010626,84.99607184,999,1,
S06-A59,InflMAIT9,Unknown,1,STAT5B,Test,999,0,Fail,0.02010626,999,999,0,
S06-A58,InflMAIT9,Unknown,1,RAC1,Test,15.58486257,0,Fail,0.02010626,999,999,0,
S06-A57,InflMAIT9,Unknown,1,NFKB1,Test,999,0,Fail,0.02010626,999,999,0,
S06-A56,InflMAIT9,Unknown,1,IRF2,Test,17.84128031,1,Pass,0.02010626,81.94746781,999,1,
S06-A55,InflMAIT9,Unknown,1,IL3,Test,999,0,Fail,0.02010626,999,999,0,
S06-A66,InflMAIT9,Unknown,1,IL10,Test,999,0,Fail,0.02010626,999,999,0,
S06-A65,InflMAIT9,Unknown,1,IFI44,Test,15.2321683,0,Fail,0.02010626,999,79.64383638,0,
S06-A64,InflMAIT9,Unknown,1,FYN,Test,15.60806687,1,Pass,0.02010626,77.64276462,999,1,
S06-A63,InflMAIT9,Unknown,1,CD8A,Test,20.52311426,0,Fail,0.02010626,999,999,0,
S06-A62,InflMAIT9,Unknown,1,CD274,Test,999,0,Fail,0.02010626,999,999,0,
S06-A61,InflMAIT9,Unknown,1,C5,Test,999,0,Fail,0.02010626,999,999,0,
S06-A72,InflMAIT9,Unknown,1,VAV1,Test,18.95916041,0,Fail,0.02010626,999,999,0,
S06-A71,InflMAIT9,Unknown,1,TBX21,Test,999,0,Fail,0.02010626,999,999,0,
S06-A70,InflMAIT9,Unknown,1,RAC2,Test,15.43815525,1,Pass,0.02010626,82.16375871,999,1,
S06-A69,InflMAIT9,Unknown,1,NLRP3,Test,17.54374054,1,Pass,0.02010626,83.92785256,999,1,
S06-A68,InflMAIT9,Unknown,1,IRF4,Test,999,0,Fail,0.02010626,999,999,0,
S06-A67,InflMAIT9,Unknown,1,IL4,Test,999,0,Fail,0.02010626,999,999,0,
S06-A78,InflMAIT9,Unknown,1,IL12RB1,Test,17.79373101,1,Pass,0.02010626,84.97453656,999,1,
S06-A77,InflMAIT9,Unknown,1,IFI44L,Test,17.91222085,0,Fail,0.02010626,999,82.6007591,0,
S06-A76,InflMAIT9,Unknown,1,GAPDH,Test,14.59184135,1,Pass,0.02010626,81.72191932,999,1,
S06-A75,InflMAIT9,Unknown,1,CDC42,Test,13.42250979,0,Fail,0.02010626,999,999,0,
S06-A74,InflMAIT9,Unknown,1,CD28,Test,17.90658448,1,Pass,0.02010626,80.26184933,999,1,
S06-A73,InflMAIT9,Unknown,1,CCR1,Test,999,0,Fail,0.02010626,999,999,0,
S06-A84,InflMAIT9,Unknown,1,ZAP70,Test,15.88945459,1,Pass,0.02010626,84.83410409,999,1,
S06-A83,InflMAIT9,Unknown,1,TGFBR2,Test,15.30966835,0,Fail,0.02010626,999,82.8945437,0,
S06-A82,InflMAIT9,Unknown,1,RORC,Test,15.05277853,0,Fail,0.02010626,999,999,0,
S06-A81,InflMAIT9,Unknown,1,NR4A1,Test,22.65859263,0,Fail,0.02010626,999,90.93250287,0,
S06-A80,InflMAIT9,Unknown,1,IRF7,Test,999,0,Fail,0.02010626,999,999,0,
S06-A79,InflMAIT9,Unknown,1,IL4R,Test,999,0,Fail,0.02010626,999,999,0,
S06-A90,InflMAIT9,Unknown,1,IL17A,Test,999,0,Fail,0.02010626,999,999,0,
S06-A89,InflMAIT9,Unknown,1,IFIT1,Test,16.02667091,0,Fail,0.02010626,999,999,0,
S06-A88,InflMAIT9,Unknown,1,GATA3,Test,18.86483089,0,Fail,0.02010626,87.62029742,77.47053309,0.588550472,
S06-A87,InflMAIT9,Unknown,1,CTLA4,Test,15.50547141,0,Fail,0.02010626,999,999,0,
S06-A86,InflMAIT9,Unknown,1,CD3E,Test,14.24231233,1,Pass,0.02010626,79.97930293,999,1,
S06-A85,InflMAIT9,Unknown,1,CCR2,Test,999,0,Fail,0.02010626,999,999,0,
S06-A96,InflMAIT9,Unknown,1,ZEB2,Test,999,0,Fail,0.02010626,999,999,0,
S06-A95,InflMAIT9,Unknown,1,TNF,Test,17.30694923,0,Fail,0.02010626,999,88.59084174,0,
S06-A94,InflMAIT9,Unknown,1,RPL13A,Test,14.39937774,1,Pass,0.02010626,89.32272564,999,1,
S06-A93,InflMAIT9,Unknown,1,PDCD1,Test,23.35073297,0,Fail,0.02010626,999,79.79689156,0,
S06-A92,InflMAIT9,Unknown,1,IRF9,Test,15.31736724,0,Fail,0.02010626,87.45201702,82.2499505,0.179092849,
S06-A91,InflMAIT9,Unknown,1,IL5,Test,999,0,Fail,0.02010626,999,999,0,
S95-A01,BloodMAITs24,Unknown,1,AIM2,Test,999,0,Fail,0.02010626,999,999,0,
S95-A02,BloodMAITs24,Unknown,1,CCR3,Test,16.18144005,1,Pass,0.02010626,77.94813648,999,1,
S95-A03,BloodMAITs24,Unknown,1,CD4,Test,999,0,Fail,0.02010626,999,999,0,
S95-A04,BloodMAITs24,Unknown,1,CXCL10,Test,14.81521407,0,Fail,0.02010626,999,999,0,
S95-A05,BloodMAITs24,Unknown,1,GSK3A,Test,999,0,Fail,0.02010626,999,999,0,
S95-A06,BloodMAITs24,Unknown,1,IFIT3,Test,15.37752871,1,Pass,0.02010626,79.62397503,999,1,
S95-A07,BloodMAITs24,Unknown,1,IL2,Test,23.76461103,0,Fail,0.02010626,999,73.09146814,0,
S95-A08,BloodMAITs24,Unknown,1,IL5RA,Test,999,0,Fail,0.02010626,999,999,0,
S95-A09,BloodMAITs24,Unknown,1,ISG15,Test,24.98756884,0,Fail,0.02010626,999,91.25245088,0,
S95-A10,BloodMAITs24,Unknown,1,PPARA,Test,17.74050082,1,Pass,0.02010626,84.75936038,999,1,
S95-A11,BloodMAITs24,Unknown,1,SOCS3,Test,17.34589327,1,Pass,0.02010626,86.02983054,999,1,
S95-A12,BloodMAITs24,Unknown,1,TNFAIP3,Test,16.16805122,1,Pass,0.02010626,83.96996132,999,1,
S95-A13,BloodMAITs24,Unknown,1,B2M,Test,10.92922813,1,Pass,0.02010626,82.91326392,999,1,
S95-A14,BloodMAITs24,Unknown,1,CCR4,Test,14.58673946,0,Fail,0.02010626,999,76.93112601,0,
S95-A15,BloodMAITs24,Unknown,1,CD40,Test,14.58706623,1,Pass,0.02010626,86.99582461,999,1,
S95-A16,BloodMAITs24,Unknown,1,CXCL9,Test,999,0,Fail,0.02010626,999,999,0,
S95-A17,BloodMAITs24,Unknown,1,GSK3B,Test,17.2520345,0,Fail,0.02010626,999,999,0,
S95-A18,BloodMAITs24,Unknown,1,IFNAR1,Test,999,0,Fail,0.02010626,999,999,0,
S95-A19,BloodMAITs24,Unknown,1,IL21,Test,999,0,Fail,0.02010626,999,999,0,
S95-A20,BloodMAITs24,Unknown,1,IL7,Test,999,0,Fail,0.02010626,999,999,0,
S95-A21,BloodMAITs24,Unknown,1,JAK1,Test,15.88271406,1,Pass,0.02010626,81.84942638,999,1,
S95-A22,BloodMAITs24,Unknown,1,PPARG,Test,999,0,Fail,0.02010626,999,999,0,
S95-A23,BloodMAITs24,Unknown,1,STAT1,Test,999,0,Fail,0.02010626,999,999,0,
S95-A24,BloodMAITs24,Unknown,1,TNFRSF1A,Test,17.38341759,1,Pass,0.02010626,87.5861946,999,1,
S95-A25,BloodMAITs24,Unknown,1,BCL2,Test,17.00218207,1,Pass,0.02010626,85.30336248,999,1,
S95-A26,BloodMAITs24,Unknown,1,CCR5,Test,999,0,Fail,0.02010626,999,999,0,
S95-A27,BloodMAITs24,Unknown,1,CD44,Test,15.26322671,1,Pass,0.02010626,86.91236693,999,1,
S95-A28,BloodMAITs24,Unknown,1,CXCR3,Test,15.20401847,0,Fail,0.02010626,999,999,0,
S95-A29,BloodMAITs24,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02010626,999,999,0,
S95-A30,BloodMAITs24,Unknown,1,IFNAR2,Test,18.91716651,0,Fail,0.02010626,999,999,0,
S95-A31,BloodMAITs24,Unknown,1,IL25,Test,15.21739945,1,Pass,0.02010626,84.64287764,999,1,
S95-A32,BloodMAITs24,Unknown,1,IL7R,Test,11.63903242,1,Pass,0.02010626,80.84169297,999,1,
S95-A33,BloodMAITs24,Unknown,1,JAK2,Test,15.72473693,0,Fail,0.02010626,999,999,0,
S95-A34,BloodMAITs24,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02010626,999,999,0,
S95-A35,BloodMAITs24,Unknown,1,STAT3,Test,17.82983313,1,Pass,0.02010626,82.80570896,999,1,
S95-A36,BloodMAITs24,Unknown,1,TNFRSF1B,Test,17.26507272,1,Pass,0.02010626,85.72166525,999,1,
S95-A37,BloodMAITs24,Unknown,1,BCL6,Test,999,0,Fail,0.02010626,999,999,0,
S95-A38,BloodMAITs24,Unknown,1,CCR6,Test,16.96085963,1,Pass,0.02010626,84.5952633,999,1,
S95-A39,BloodMAITs24,Unknown,1,CD52,Test,16.71598439,1,Pass,0.02010626,79.21028665,999,1,
S95-A40,BloodMAITs24,Unknown,1,CXCR4,Test,13.3996226,1,Pass,0.02010626,81.97719615,999,1,
S95-A41,BloodMAITs24,Unknown,1,ICAM1,Test,19.25868202,0,Fail,0.02010626,999,88.93560762,0,
S95-A42,BloodMAITs24,Unknown,1,IFNG,Test,999,0,Fail,0.02010626,999,999,0,
S95-A43,BloodMAITs24,Unknown,1,IL2RA,Test,999,0,Fail,0.02010626,999,999,0,
S95-A44,BloodMAITs24,Unknown,1,IRF1,Test,17.63591673,1,Pass,0.02010626,83.71413853,999,1,
S95-A45,BloodMAITs24,Unknown,1,LY6E,Test,17.49429308,1,Pass,0.02010626,84.31322738,999,1,
S95-A46,BloodMAITs24,Unknown,1,PTEN,Test,16.77240134,1,Pass,0.02010626,79.28704781,999,1,
S95-A47,BloodMAITs24,Unknown,1,STAT4,Test,999,0,Fail,0.02010626,999,999,0,
S95-A48,BloodMAITs24,Unknown,1,TRAF2,Test,999,0,Fail,0.02010626,999,999,0,
S95-A54,BloodMAITs24,Unknown,1,IFNGR1,Test,16.26331862,0,Fail,0.02010626,999,999,0,
S95-A53,BloodMAITs24,Unknown,1,ICOS,Test,27.64041881,0,Fail,0.02010626,999,79.11156731,0,
S95-A52,BloodMAITs24,Unknown,1,FOXP3,Test,27.73756472,0,Fail,0.02010626,999,999,0,
S95-A51,BloodMAITs24,Unknown,1,CD53,Test,14.91358597,0,Fail,0.02010626,999,999,0,
S95-A50,BloodMAITs24,Unknown,1,CCR7,Test,15.29806548,1,Pass,0.02010626,81.55913785,999,1,
S95-A49,BloodMAITs24,Unknown,1,C3,Test,999,0,Fail,0.02010626,999,999,0,
S95-A60,BloodMAITs24,Unknown,1,TYK2,Test,22.74399112,1,Pass,0.02010626,84.77697697,999,1,
S95-A59,BloodMAITs24,Unknown,1,STAT5B,Test,15.78433884,0,Fail,0.02010626,999,82.93041896,0,
S95-A58,BloodMAITs24,Unknown,1,RAC1,Test,16.62819354,0,Fail,0.02010626,999,81.77745485,0,
S95-A57,BloodMAITs24,Unknown,1,NFKB1,Test,999,0,Fail,0.02010626,999,999,0,
S95-A56,BloodMAITs24,Unknown,1,IRF2,Test,999,0,Fail,0.02010626,999,999,0,
S95-A55,BloodMAITs24,Unknown,1,IL3,Test,999,0,Fail,0.02010626,999,999,0,
S95-A66,BloodMAITs24,Unknown,1,IL10,Test,999,0,Fail,0.02010626,999,999,0,
S95-A65,BloodMAITs24,Unknown,1,IFI44,Test,15.49362127,0,Fail,0.02010626,999,79.54310655,0,
S95-A64,BloodMAITs24,Unknown,1,FYN,Test,15.6235133,1,Pass,0.02010626,77.36790463,999,1,
S95-A63,BloodMAITs24,Unknown,1,CD8A,Test,20.05175879,0,Fail,0.02010626,999,999,0,
S95-A62,BloodMAITs24,Unknown,1,CD274,Test,999,0,Fail,0.02010626,999,999,0,
S95-A61,BloodMAITs24,Unknown,1,C5,Test,999,0,Fail,0.02010626,999,999,0,
S95-A72,BloodMAITs24,Unknown,1,VAV1,Test,999,0,Fail,0.02010626,999,999,0,
S95-A71,BloodMAITs24,Unknown,1,TBX21,Test,24.67432015,1,Pass,0.02010626,83.88763337,999,1,
S95-A70,BloodMAITs24,Unknown,1,RAC2,Test,13.86168074,1,Pass,0.02010626,82.0305157,999,1,
S95-A69,BloodMAITs24,Unknown,1,NLRP3,Test,16.5500692,1,Pass,0.02010626,83.7578551,999,1,
