ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A24,InflMAIT1,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.020641289,999,999,0,
S06-A25,InflMAIT1,Unknown,1,BCL2,Test,14.19235951,1,Pass,0.020641289,85.36126819,999,1,
S06-A26,InflMAIT1,Unknown,1,CCR5,Test,14.63597278,1,Pass,0.020641289,80.4067273,999,1,
S06-A27,InflMAIT1,Unknown,1,CD44,Test,12.80807143,1,Pass,0.020641289,87.00576843,999,1,
S06-A28,InflMAIT1,Unknown,1,CXCR3,Test,15.50792631,1,Pass,0.020641289,86.07643355,999,1,
S06-A29,InflMAIT1,Unknown,1,HLA-DRA,Test,999,0,Fail,0.020641289,999,999,0,
S06-A30,InflMAIT1,Unknown,1,IFNAR2,Test,16.06440031,1,Pass,0.020641289,81.19113847,999,1,
S06-A31,InflMAIT1,Unknown,1,IL25,Test,14.7625969,1,Pass,0.020641289,84.54555072,999,1,
S06-A32,InflMAIT1,Unknown,1,IL7R,Test,13.11793847,1,Pass,0.020641289,80.64450233,999,1,
S06-A33,InflMAIT1,Unknown,1,JAK2,Test,17.23297345,1,Pass,0.020641289,77.07907626,999,1,
S06-A34,InflMAIT1,Unknown,1,PPARGC1A,Test,999,0,Fail,0.020641289,999,999,0,
S06-A35,InflMAIT1,Unknown,1,STAT3,Test,14.40481938,1,Pass,0.020641289,82.65573764,999,1,
S06-A36,InflMAIT1,Unknown,1,TNFRSF1B,Test,24.41423917,0,Fail,0.020641289,999,71.27645674,0,
S06-A37,InflMAIT1,Unknown,1,BCL6,Test,999,0,Fail,0.020641289,999,999,0,
S06-A38,InflMAIT1,Unknown,1,CCR6,Test,13.71948712,1,Pass,0.020641289,84.58512352,999,1,
S06-A39,InflMAIT1,Unknown,1,CD52,Test,12.76922683,1,Pass,0.020641289,79.13036693,999,1,
S06-A40,InflMAIT1,Unknown,1,CXCR4,Test,9.486475509,1,Pass,0.020641289,81.83467797,999,1,
S06-A41,InflMAIT1,Unknown,1,ICAM1,Test,13.41001735,1,Pass,0.020641289,86.10545427,999,1,
S06-A42,InflMAIT1,Unknown,1,IFNG,Test,999,0,Fail,0.020641289,999,999,0,
S06-A43,InflMAIT1,Unknown,1,IL2RA,Test,999,0,Fail,0.020641289,999,999,0,
S06-A44,InflMAIT1,Unknown,1,IRF1,Test,13.01402167,1,Pass,0.020641289,83.64090328,999,1,
S06-A45,InflMAIT1,Unknown,1,LY6E,Test,14.85478978,1,Pass,0.020641289,84.29857106,999,1,
S06-A46,InflMAIT1,Unknown,1,PTEN,Test,13.89918881,0,Fail,0.020641289,999,999,0,
S06-A47,InflMAIT1,Unknown,1,STAT4,Test,15.68589864,0,Fail,0.020641289,999,999,0,
S06-A48,InflMAIT1,Unknown,1,TRAF2,Test,999,0,Fail,0.020641289,999,999,0,
S06-A54,InflMAIT1,Unknown,1,IFNGR1,Test,13.78275709,1,Pass,0.020641289,80.26220382,999,1,
S06-A53,InflMAIT1,Unknown,1,ICOS,Test,13.97437787,1,Pass,0.020641289,77.68492025,999,1,
S06-A52,InflMAIT1,Unknown,1,FOXP3,Test,999,0,Fail,0.020641289,999,999,0,
S06-A51,InflMAIT1,Unknown,1,CD53,Test,12.95607068,1,Pass,0.020641289,81.02535029,999,1,
S06-A50,InflMAIT1,Unknown,1,CCR7,Test,20.88815477,1,Pass,0.020641289,81.28757943,999,1,
S06-A49,InflMAIT1,Unknown,1,C3,Test,999,0,Fail,0.020641289,999,999,0,
S06-A60,InflMAIT1,Unknown,1,TYK2,Test,25.17296129,0,Fail,0.020641289,999,78.70446708,0,
S06-A59,InflMAIT1,Unknown,1,STAT5B,Test,13.50158615,1,Pass,0.020641289,81.03444818,70.06912178,0.8457975,
S06-A58,InflMAIT1,Unknown,1,RAC1,Test,16.28426151,0,Fail,0.020641289,999,999,0,
S06-A57,InflMAIT1,Unknown,1,NFKB1,Test,13.1219971,1,Pass,0.020641289,79.79060317,999,1,
S06-A56,InflMAIT1,Unknown,1,IRF2,Test,15.76253934,1,Pass,0.020641289,81.7482178,999,1,
S06-A55,InflMAIT1,Unknown,1,IL3,Test,999,0,Fail,0.020641289,999,999,0,
