ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S96-A22,EMPTY6,Unknown,1,PPARG,Test,999,0,Fail,0.02129333,999,999,0,
S96-A23,EMPTY6,Unknown,1,STAT1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A24,EMPTY6,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.02129333,999,999,0,
S96-A25,EMPTY6,Unknown,1,BCL2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A26,EMPTY6,Unknown,1,CCR5,Test,999,0,Fail,0.02129333,999,999,0,
S96-A27,EMPTY6,Unknown,1,CD44,Test,999,0,Fail,0.02129333,999,999,0,
S96-A28,EMPTY6,Unknown,1,CXCR3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A29,EMPTY6,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02129333,999,999,0,
S96-A30,EMPTY6,Unknown,1,IFNAR2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A31,EMPTY6,Unknown,1,IL25,Test,17.05972027,1,Pass,0.02129333,84.8579081,999,1,
S96-A32,EMPTY6,Unknown,1,IL7R,Test,999,0,Fail,0.02129333,999,999,0,
S96-A33,EMPTY6,Unknown,1,JAK2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A34,EMPTY6,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02129333,999,999,0,
S96-A35,EMPTY6,Unknown,1,STAT3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A36,EMPTY6,Unknown,1,TNFRSF1B,Test,24.87029511,0,Fail,0.02129333,999,71.60720316,0,
S96-A37,EMPTY6,Unknown,1,BCL6,Test,999,0,Fail,0.02129333,999,999,0,
S96-A38,EMPTY6,Unknown,1,CCR6,Test,999,0,Fail,0.02129333,999,999,0,
S96-A39,EMPTY6,Unknown,1,CD52,Test,999,0,Fail,0.02129333,999,999,0,
S96-A40,EMPTY6,Unknown,1,CXCR4,Test,999,0,Fail,0.02129333,999,999,0,
S96-A41,EMPTY6,Unknown,1,ICAM1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A42,EMPTY6,Unknown,1,IFNG,Test,999,0,Fail,0.02129333,999,999,0,
S96-A43,EMPTY6,Unknown,1,IL2RA,Test,999,0,Fail,0.02129333,999,999,0,
S96-A44,EMPTY6,Unknown,1,IRF1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A45,EMPTY6,Unknown,1,LY6E,Test,999,0,Fail,0.02129333,999,999,0,
S96-A46,EMPTY6,Unknown,1,PTEN,Test,999,0,Fail,0.02129333,999,999,0,
S96-A47,EMPTY6,Unknown,1,STAT4,Test,999,0,Fail,0.02129333,999,999,0,
S96-A48,EMPTY6,Unknown,1,TRAF2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A54,EMPTY6,Unknown,1,IFNGR1,Test,25.56801969,0,Fail,0.02129333,999,77.5994388,0,
S96-A53,EMPTY6,Unknown,1,ICOS,Test,999,0,Fail,0.02129333,999,999,0,
S96-A52,EMPTY6,Unknown,1,FOXP3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A51,EMPTY6,Unknown,1,CD53,Test,999,0,Fail,0.02129333,999,999,0,
S96-A50,EMPTY6,Unknown,1,CCR7,Test,999,0,Fail,0.02129333,999,999,0,
S96-A49,EMPTY6,Unknown,1,C3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A60,EMPTY6,Unknown,1,TYK2,Test,22.47936503,0,Fail,0.02129333,999,79.00998454,0,
S96-A59,EMPTY6,Unknown,1,STAT5B,Test,999,0,Fail,0.02129333,999,999,0,
S96-A58,EMPTY6,Unknown,1,RAC1,Test,23.67515338,0,Fail,0.02129333,999,999,0,
S96-A57,EMPTY6,Unknown,1,NFKB1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A56,EMPTY6,Unknown,1,IRF2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A55,EMPTY6,Unknown,1,IL3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A66,EMPTY6,Unknown,1,IL10,Test,18.17838542,0,Fail,0.02129333,999,999,0,
S96-A65,EMPTY6,Unknown,1,IFI44,Test,999,0,Fail,0.02129333,999,999,0,
S96-A64,EMPTY6,Unknown,1,FYN,Test,999,0,Fail,0.02129333,999,999,0,
S96-A63,EMPTY6,Unknown,1,CD8A,Test,999,0,Fail,0.02129333,999,999,0,
S96-A62,EMPTY6,Unknown,1,CD274,Test,999,0,Fail,0.02129333,999,999,0,
S96-A61,EMPTY6,Unknown,1,C5,Test,999,0,Fail,0.02129333,999,999,0,
S96-A72,EMPTY6,Unknown,1,VAV1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A71,EMPTY6,Unknown,1,TBX21,Test,999,0,Fail,0.02129333,999,999,0,
S96-A70,EMPTY6,Unknown,1,RAC2,Test,24.06005821,0,Fail,0.02129333,999,76.03517536,0,
S96-A69,EMPTY6,Unknown,1,NLRP3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A68,EMPTY6,Unknown,1,IRF4,Test,999,0,Fail,0.02129333,999,999,0,
S96-A67,EMPTY6,Unknown,1,IL4,Test,999,0,Fail,0.02129333,999,999,0,
S96-A78,EMPTY6,Unknown,1,IL12RB1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A77,EMPTY6,Unknown,1,IFI44L,Test,999,0,Fail,0.02129333,999,999,0,
S96-A76,EMPTY6,Unknown,1,GAPDH,Test,999,0,Fail,0.02129333,999,999,0,
S96-A75,EMPTY6,Unknown,1,CDC42,Test,999,0,Fail,0.02129333,999,999,0,
S96-A74,EMPTY6,Unknown,1,CD28,Test,999,0,Fail,0.02129333,999,999,0,
S96-A73,EMPTY6,Unknown,1,CCR1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A84,EMPTY6,Unknown,1,ZAP70,Test,999,0,Fail,0.02129333,999,999,0,
S96-A83,EMPTY6,Unknown,1,TGFBR2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A82,EMPTY6,Unknown,1,RORC,Test,999,0,Fail,0.02129333,999,999,0,
S96-A81,EMPTY6,Unknown,1,NR4A1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A80,EMPTY6,Unknown,1,IRF7,Test,999,0,Fail,0.02129333,999,999,0,
S96-A79,EMPTY6,Unknown,1,IL4R,Test,999,0,Fail,0.02129333,999,999,0,
S96-A90,EMPTY6,Unknown,1,IL17A,Test,999,0,Fail,0.02129333,999,999,0,
S96-A89,EMPTY6,Unknown,1,IFIT1,Test,999,0,Fail,0.02129333,999,999,0,
S96-A88,EMPTY6,Unknown,1,GATA3,Test,999,0,Fail,0.02129333,999,999,0,
S96-A87,EMPTY6,Unknown,1,CTLA4,Test,999,0,Fail,0.02129333,999,999,0,
S96-A86,EMPTY6,Unknown,1,CD3E,Test,999,0,Fail,0.02129333,999,999,0,
S96-A85,EMPTY6,Unknown,1,CCR2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A96,EMPTY6,Unknown,1,ZEB2,Test,999,0,Fail,0.02129333,999,999,0,
S96-A95,EMPTY6,Unknown,1,TNF,Test,999,0,Fail,0.02129333,999,999,0,
S96-A94,EMPTY6,Unknown,1,RPL13A,Test,999,0,Fail,0.02129333,999,999,0,
S96-A93,EMPTY6,Unknown,1,PDCD1,Test,28.34439876,0,Fail,0.02129333,999,999,0,
S96-A92,EMPTY6,Unknown,1,IRF9,Test,999,0,Fail,0.02129333,999,999,0,
S96-A91,EMPTY6,Unknown,1,IL5,Test,999,0,Fail,0.02129333,999,999,0,
S06-A01,InflMAIT1,Unknown,1,AIM2,Test,999,0,Fail,0.02129333,999,999,0,
S06-A02,InflMAIT1,Unknown,1,CCR3,Test,15.84829587,1,Pass,0.02129333,77.7345195,999,1,
S06-A03,InflMAIT1,Unknown,1,CD4,Test,14.2420624,1,Pass,0.02129333,81.63191392,999,1,
S06-A04,InflMAIT1,Unknown,1,CXCL10,Test,15.95147197,1,Pass,0.02129333,79.98706484,999,1,
S06-A05,InflMAIT1,Unknown,1,GSK3A,Test,16.15977457,1,Pass,0.02129333,83.08119226,999,1,
S06-A06,InflMAIT1,Unknown,1,IFIT3,Test,15.36750238,1,Pass,0.02129333,79.40643335,999,1,
S06-A07,InflMAIT1,Unknown,1,IL2,Test,999,0,Fail,0.02129333,999,999,0,
S06-A08,InflMAIT1,Unknown,1,IL5RA,Test,999,0,Fail,0.02129333,999,999,0,
S06-A09,InflMAIT1,Unknown,1,ISG15,Test,25.01233384,0,Fail,0.02129333,999,91.35324617,0,
S06-A10,InflMAIT1,Unknown,1,PPARA,Test,999,0,Fail,0.02129333,999,999,0,
S06-A11,InflMAIT1,Unknown,1,SOCS3,Test,17.08511509,1,Pass,0.02129333,86.02536565,999,1,
S06-A12,InflMAIT1,Unknown,1,TNFAIP3,Test,12.25668479,1,Pass,0.02129333,84.20336207,999,1,
S06-A13,InflMAIT1,Unknown,1,B2M,Test,10.31874937,1,Pass,0.02129333,82.89993982,999,1,
S06-A14,InflMAIT1,Unknown,1,CCR4,Test,15.22454212,0,Fail,0.02129333,84.13293504,76.33315508,0.331555883,
S06-A15,InflMAIT1,Unknown,1,CD40,Test,15.38854599,1,Pass,0.02129333,87.275668,999,1,
S06-A16,InflMAIT1,Unknown,1,CXCL9,Test,999,0,Fail,0.02129333,999,999,0,
S06-A17,InflMAIT1,Unknown,1,GSK3B,Test,15.75582627,1,Pass,0.02129333,81.00256659,999,1,
S06-A18,InflMAIT1,Unknown,1,IFNAR1,Test,999,0,Fail,0.02129333,999,999,0,
S06-A19,InflMAIT1,Unknown,1,IL21,Test,25.11988796,0,Fail,0.02129333,999,999,0,
S06-A20,InflMAIT1,Unknown,1,IL7,Test,999,0,Fail,0.02129333,999,999,0,
S06-A21,InflMAIT1,Unknown,1,JAK1,Test,13.93426215,1,Pass,0.02129333,81.89168713,999,1,
S06-A22,InflMAIT1,Unknown,1,PPARG,Test,999,0,Fail,0.02129333,999,999,0,
S06-A23,InflMAIT1,Unknown,1,STAT1,Test,16.16233585,1,Pass,0.02129333,81.16988523,999,1,
S06-A24,InflMAIT1,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.02129333,999,999,0,
S06-A25,InflMAIT1,Unknown,1,BCL2,Test,14.58914668,1,Pass,0.02129333,85.67692034,999,1,
S06-A26,InflMAIT1,Unknown,1,CCR5,Test,15.74607618,1,Pass,0.02129333,80.61404092,999,1,
S06-A27,InflMAIT1,Unknown,1,CD44,Test,15.0006144,1,Pass,0.02129333,87.04766004,999,1,
S06-A28,InflMAIT1,Unknown,1,CXCR3,Test,16.71168564,0,Fail,0.02129333,999,999,0,
S06-A29,InflMAIT1,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02129333,999,999,0,
S06-A30,InflMAIT1,Unknown,1,IFNAR2,Test,15.89299816,1,Pass,0.02129333,81.33860477,999,1,
S06-A31,InflMAIT1,Unknown,1,IL25,Test,15.00733722,1,Pass,0.02129333,84.72901102,999,1,
S06-A32,InflMAIT1,Unknown,1,IL7R,Test,15.18218119,1,Pass,0.02129333,80.67941451,999,1,
S06-A33,InflMAIT1,Unknown,1,JAK2,Test,13.90211442,1,Pass,0.02129333,77.22409679,999,1,
S06-A34,InflMAIT1,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02129333,999,999,0,
S06-A35,InflMAIT1,Unknown,1,STAT3,Test,17.20523426,1,Pass,0.02129333,82.74025945,999,1,
S06-A36,InflMAIT1,Unknown,1,TNFRSF1B,Test,13.0754341,1,Pass,0.02129333,85.76724093,999,1,
S06-A37,InflMAIT1,Unknown,1,BCL6,Test,17.16688477,1,Pass,0.02129333,81.80404894,999,1,
S06-A38,InflMAIT1,Unknown,1,CCR6,Test,17.11699877,1,Pass,0.02129333,84.66511323,999,1,
S06-A39,InflMAIT1,Unknown,1,CD52,Test,16.51563224,1,Pass,0.02129333,79.18384367,999,1,
S06-A40,InflMAIT1,Unknown,1,CXCR4,Test,15.36414609,1,Pass,0.02129333,81.9803717,999,1,
S06-A41,InflMAIT1,Unknown,1,ICAM1,Test,17.77716939,1,Pass,0.02129333,86.22925904,999,1,
S06-A42,InflMAIT1,Unknown,1,IFNG,Test,999,0,Fail,0.02129333,999,999,0,
S06-A43,InflMAIT1,Unknown,1,IL2RA,Test,15.45061474,0,Fail,0.02129333,999,999,0,
S06-A44,InflMAIT1,Unknown,1,IRF1,Test,17.47426915,1,Pass,0.02129333,83.82611061,999,1,
S06-A45,InflMAIT1,Unknown,1,LY6E,Test,14.99121716,1,Pass,0.02129333,84.41598358,999,1,
S06-A46,InflMAIT1,Unknown,1,PTEN,Test,15.41510304,1,Pass,0.02129333,79.29667728,999,1,
S06-A47,InflMAIT1,Unknown,1,STAT4,Test,15.54238969,1,Pass,0.02129333,79.91778225,999,1,
S06-A48,InflMAIT1,Unknown,1,TRAF2,Test,999,0,Fail,0.02129333,999,999,0,
S06-A54,InflMAIT1,Unknown,1,IFNGR1,Test,16.79546066,1,Pass,0.02129333,80.16345463,999,1,
S06-A53,InflMAIT1,Unknown,1,ICOS,Test,11.77372316,1,Pass,0.02129333,77.75855418,999,1,
S06-A52,InflMAIT1,Unknown,1,FOXP3,Test,13.0518146,1,Pass,0.02129333,81.83304452,999,1,
S06-A51,InflMAIT1,Unknown,1,CD53,Test,14.63524413,1,Pass,0.02129333,81.0935912,999,1,
S06-A50,InflMAIT1,Unknown,1,CCR7,Test,15.24224086,1,Pass,0.02129333,81.41621716,999,1,
S06-A49,InflMAIT1,Unknown,1,C3,Test,20.88804376,0,Fail,0.02129333,999,86.63558295,0,
S06-A60,InflMAIT1,Unknown,1,TYK2,Test,14.50558348,1,Pass,0.02129333,84.98473462,999,1,
S06-A59,InflMAIT1,Unknown,1,STAT5B,Test,13.55103094,0,Fail,0.02129333,999,69.86917616,0,
S06-A58,InflMAIT1,Unknown,1,RAC1,Test,16.66144007,0,Fail,0.02129333,999,81.74286484,0,
S06-A57,InflMAIT1,Unknown,1,NFKB1,Test,16.19139548,1,Pass,0.02129333,79.83572227,999,1,
S06-A56,InflMAIT1,Unknown,1,IRF2,Test,17.53569443,1,Pass,0.02129333,81.83152545,999,1,
S06-A55,InflMAIT1,Unknown,1,IL3,Test,999,0,Fail,0.02129333,999,999,0,
S06-A66,InflMAIT1,Unknown,1,IL10,Test,999,0,Fail,0.02129333,999,999,0,
S06-A65,InflMAIT1,Unknown,1,IFI44,Test,14.49965011,1,Pass,0.02129333,79.28101807,999,1,
S06-A64,InflMAIT1,Unknown,1,FYN,Test,13.11232131,1,Pass,0.02129333,77.3753268,999,1,
S06-A63,InflMAIT1,Unknown,1,CD8A,Test,20.70085388,0,Fail,0.02129333,999,999,0,
S06-A62,InflMAIT1,Unknown,1,CD274,Test,14.66655782,0,Fail,0.02129333,999,999,0,
S06-A61,InflMAIT1,Unknown,1,C5,Test,999,0,Fail,0.02129333,999,999,0,
S06-A72,InflMAIT1,Unknown,1,VAV1,Test,15.38421665,1,Pass,0.02129333,83.20125577,999,1,
S06-A71,InflMAIT1,Unknown,1,TBX21,Test,999,0,Fail,0.02129333,999,999,0,
S06-A70,InflMAIT1,Unknown,1,RAC2,Test,13.37115781,1,Pass,0.02129333,82.14514362,999,1,
S06-A69,InflMAIT1,Unknown,1,NLRP3,Test,17.67451162,1,Pass,0.02129333,83.73499045,999,1,
S06-A68,InflMAIT1,Unknown,1,IRF4,Test,16.2928835,1,Pass,0.02129333,85.61996045,999,1,
S06-A67,InflMAIT1,Unknown,1,IL4,Test,999,0,Fail,0.02129333,999,999,0,
S06-A78,InflMAIT1,Unknown,1,IL12RB1,Test,15.09841895,1,Pass,0.02129333,84.70456427,999,1,
S06-A77,InflMAIT1,Unknown,1,IFI44L,Test,18.17228492,0,Fail,0.02129333,999,82.24340331,0,
S06-A76,InflMAIT1,Unknown,1,GAPDH,Test,13.15434,1,Pass,0.02129333,81.40072006,999,1,
S06-A75,InflMAIT1,Unknown,1,CDC42,Test,13.01074912,1,Pass,0.02129333,78.0512446,999,1,
S06-A74,InflMAIT1,Unknown,1,CD28,Test,13.46437496,1,Pass,0.02129333,80.14617445,999,1,
S06-A73,InflMAIT1,Unknown,1,CCR1,Test,17.75027715,1,Pass,0.02129333,82.11872868,999,1,
S06-A84,InflMAIT1,Unknown,1,ZAP70,Test,16.084395,1,Pass,0.02129333,84.65991377,999,1,
S06-A83,InflMAIT1,Unknown,1,TGFBR2,Test,999,0,Fail,0.02129333,999,999,0,
S06-A82,InflMAIT1,Unknown,1,RORC,Test,999,0,Fail,0.02129333,999,999,0,
S06-A81,InflMAIT1,Unknown,1,NR4A1,Test,999,0,Fail,0.02129333,999,999,0,
S06-A80,InflMAIT1,Unknown,1,IRF7,Test,999,0,Fail,0.02129333,999,999,0,
S06-A79,InflMAIT1,Unknown,1,IL4R,Test,999,0,Fail,0.02129333,999,999,0,
S06-A90,InflMAIT1,Unknown,1,IL17A,Test,999,0,Fail,0.02129333,999,999,0,
S06-A89,InflMAIT1,Unknown,1,IFIT1,Test,15.07253916,1,Pass,0.02129333,79.83267366,999,1,
S06-A88,InflMAIT1,Unknown,1,GATA3,Test,19.10402335,1,Pass,0.02129333,87.64266648,999,1,
S06-A87,InflMAIT1,Unknown,1,CTLA4,Test,11.97593157,1,Pass,0.02129333,83.82169292,999,1,
S06-A86,InflMAIT1,Unknown,1,CD3E,Test,12.62699217,1,Pass,0.02129333,80.04716854,999,1,
S06-A85,InflMAIT1,Unknown,1,CCR2,Test,999,0,Fail,0.02129333,999,999,0,
S06-A96,InflMAIT1,Unknown,1,ZEB2,Test,17.44898762,1,Pass,0.02129333,81.96432958,999,1,
S06-A95,InflMAIT1,Unknown,1,TNF,Test,16.37927548,0,Fail,0.02129333,999,88.31828002,0,
S06-A94,InflMAIT1,Unknown,1,RPL13A,Test,12.29842471,1,Pass,0.02129333,90.01769773,999,1,
S06-A93,InflMAIT1,Unknown,1,PDCD1,Test,26.820468,0,Fail,0.02129333,999,999,0,
S06-A92,InflMAIT1,Unknown,1,IRF9,Test,15.91888759,0,Fail,0.02129333,999,82.01412966,0,
S06-A91,InflMAIT1,Unknown,1,IL5,Test,999,0,Fail,0.02129333,999,999,0,
S95-A01,BloodMAIT15,Unknown,1,AIM2,Test,17.40899685,1,Pass,0.02129333,82.3554075,999,1,
S95-A02,BloodMAIT15,Unknown,1,CCR3,Test,15.77292592,1,Pass,0.02129333,77.64098047,999,1,
S95-A03,BloodMAIT15,Unknown,1,CD4,Test,999,0,Fail,0.02129333,999,999,0,
S95-A04,BloodMAIT15,Unknown,1,CXCL10,Test,14.58914523,1,Pass,0.02129333,79.86876859,999,1,
S95-A05,BloodMAIT15,Unknown,1,GSK3A,Test,999,0,Fail,0.02129333,999,999,0,
S95-A06,BloodMAIT15,Unknown,1,IFIT3,Test,14.89742294,1,Pass,0.02129333,79.30983791,999,1,
S95-A07,BloodMAIT15,Unknown,1,IL2,Test,999,0,Fail,0.02129333,999,999,0,
S95-A08,BloodMAIT15,Unknown,1,IL5RA,Test,999,0,Fail,0.02129333,999,999,0,
S95-A09,BloodMAIT15,Unknown,1,ISG15,Test,18.1351262,1,Pass,0.02129333,88.9809558,999,1,
S95-A10,BloodMAIT15,Unknown,1,PPARA,Test,999,0,Fail,0.02129333,999,999,0,
S95-A11,BloodMAIT15,Unknown,1,SOCS3,Test,17.96580963,1,Pass,0.02129333,85.95991397,999,1,
S95-A12,BloodMAIT15,Unknown,1,TNFAIP3,Test,14.3033984,1,Pass,0.02129333,84.07605276,999,1,
S95-A13,BloodMAIT15,Unknown,1,B2M,Test,9.542581715,1,Pass,0.02129333,82.82965148,999,1,
S95-A14,BloodMAIT15,Unknown,1,CCR4,Test,14.72612423,0,Fail,0.02129333,999,76.57982025,0,
S95-A15,BloodMAIT15,Unknown,1,CD40,Test,999,0,Fail,0.02129333,999,999,0,
S95-A16,BloodMAIT15,Unknown,1,CXCL9,Test,999,0,Fail,0.02129333,999,999,0,
S95-A17,BloodMAIT15,Unknown,1,GSK3B,Test,999,0,Fail,0.02129333,999,999,0,
S95-A18,BloodMAIT15,Unknown,1,IFNAR1,Test,24.63136301,0,Fail,0.02129333,999,78.25008772,0,
S95-A19,BloodMAIT15,Unknown,1,IL21,Test,999,0,Fail,0.02129333,999,999,0,
S95-A20,BloodMAIT15,Unknown,1,IL7,Test,999,0,Fail,0.02129333,999,999,0,
S95-A21,BloodMAIT15,Unknown,1,JAK1,Test,15.10662932,1,Pass,0.02129333,81.82181981,999,1,
S95-A22,BloodMAIT15,Unknown,1,PPARG,Test,999,0,Fail,0.02129333,999,999,0,
S95-A23,BloodMAIT15,Unknown,1,STAT1,Test,14.58190569,1,Pass,0.02129333,81.1318794,999,1,
S95-A24,BloodMAIT15,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.02129333,999,999,0,
S95-A25,BloodMAIT15,Unknown,1,BCL2,Test,999,0,Fail,0.02129333,999,999,0,
S95-A26,BloodMAIT15,Unknown,1,CCR5,Test,15.04336377,1,Pass,0.02129333,80.36110998,999,1,
S95-A27,BloodMAIT15,Unknown,1,CD44,Test,13.94344859,1,Pass,0.02129333,86.98534869,999,1,
S95-A28,BloodMAIT15,Unknown,1,CXCR3,Test,16.14572203,0,Fail,0.02129333,999,999,0,
S95-A29,BloodMAIT15,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02129333,999,999,0,
S95-A30,BloodMAIT15,Unknown,1,IFNAR2,Test,18.80964902,1,Pass,0.02129333,81.20505101,999,1,
S95-A31,BloodMAIT15,Unknown,1,IL25,Test,15.34649866,1,Pass,0.02129333,84.61933607,999,1,
S95-A32,BloodMAIT15,Unknown,1,IL7R,Test,10.60723561,1,Pass,0.02129333,80.62334814,999,1,
S95-A33,BloodMAIT15,Unknown,1,JAK2,Test,15.05198666,1,Pass,0.02129333,77.71728266,999,1,
S95-A34,BloodMAIT15,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02129333,999,999,0,
S95-A35,BloodMAIT15,Unknown,1,STAT3,Test,15.81663018,1,Pass,0.02129333,82.71018803,999,1,
S95-A36,BloodMAIT15,Unknown,1,TNFRSF1B,Test,18.04750911,1,Pass,0.02129333,85.68736168,999,1,
S95-A37,BloodMAIT15,Unknown,1,BCL6,Test,999,0,Fail,0.02129333,999,999,0,
S95-A38,BloodMAIT15,Unknown,1,CCR6,Test,16.4228949,1,Pass,0.02129333,84.59899936,999,1,
S95-A39,BloodMAIT15,Unknown,1,CD52,Test,13.03731345,1,Pass,0.02129333,79.0901102,999,1,
S95-A40,BloodMAIT15,Unknown,1,CXCR4,Test,14.37995643,1,Pass,0.02129333,81.89594933,999,1,
S95-A41,BloodMAIT15,Unknown,1,ICAM1,Test,17.57922632,0,Fail,0.02129333,999,88.93429674,0,
S95-A42,BloodMAIT15,Unknown,1,IFNG,Test,999,0,Fail,0.02129333,999,999,0,
S95-A43,BloodMAIT15,Unknown,1,IL2RA,Test,999,0,Fail,0.02129333,999,999,0,
S95-A44,BloodMAIT15,Unknown,1,IRF1,Test,13.24802919,1,Pass,0.02129333,83.72212812,999,1,
S95-A45,BloodMAIT15,Unknown,1,LY6E,Test,14.88621446,1,Pass,0.02129333,84.21264863,999,1,
S95-A46,BloodMAIT15,Unknown,1,PTEN,Test,14.74856201,1,Pass,0.02129333,79.09789881,999,1,
S95-A47,BloodMAIT15,Unknown,1,STAT4,Test,14.35028283,1,Pass,0.02129333,79.9819104,999,1,
S95-A48,BloodMAIT15,Unknown,1,TRAF2,Test,999,0,Fail,0.02129333,999,999,0,
S95-A54,BloodMAIT15,Unknown,1,IFNGR1,Test,15.6993859,1,Pass,0.02129333,79.88665489,999,1,
S95-A53,BloodMAIT15,Unknown,1,ICOS,Test,23.88100874,0,Fail,0.02129333,999,78.71225986,0,
S95-A52,BloodMAIT15,Unknown,1,FOXP3,Test,23.56949084,0,Fail,0.02129333,999,88.52562166,0,
S95-A51,BloodMAIT15,Unknown,1,CD53,Test,13.50348977,1,Pass,0.02129333,80.98347733,999,1,
S95-A50,BloodMAIT15,Unknown,1,CCR7,Test,14.15323347,1,Pass,0.02129333,81.29397073,999,1,
S95-A49,BloodMAIT15,Unknown,1,C3,Test,20.04748554,0,Fail,0.02129333,999,86.34870181,0,
S95-A60,BloodMAIT15,Unknown,1,TYK2,Test,17.5494571,1,Pass,0.02129333,84.90043395,999,1,
S95-A59,BloodMAIT15,Unknown,1,STAT5B,Test,14.42843187,0,Fail,0.02129333,999,999,0,
S95-A58,BloodMAIT15,Unknown,1,RAC1,Test,15.81645875,0,Fail,0.02129333,999,999,0,
S95-A57,BloodMAIT15,Unknown,1,NFKB1,Test,999,0,Fail,0.02129333,999,999,0,
S95-A56,BloodMAIT15,Unknown,1,IRF2,Test,999,0,Fail,0.02129333,999,999,0,
S95-A55,BloodMAIT15,Unknown,1,IL3,Test,999,0,Fail,0.02129333,999,999,0,
S95-A66,BloodMAIT15,Unknown,1,IL10,Test,999,0,Fail,0.02129333,999,999,0,
S95-A65,BloodMAIT15,Unknown,1,IFI44,Test,13.67536014,1,Pass,0.02129333,79.12838634,999,1,
S95-A64,BloodMAIT15,Unknown,1,FYN,Test,13.59704117,1,Pass,0.02129333,77.20128792,999,1,
S95-A63,BloodMAIT15,Unknown,1,CD8A,Test,19.82695383,0,Fail,0.02129333,999,999,0,
S95-A62,BloodMAIT15,Unknown,1,CD274,Test,999,0,Fail,0.02129333,999,999,0,
S95-A61,BloodMAIT15,Unknown,1,C5,Test,999,0,Fail,0.02129333,999,999,0,
