ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S96-A27,EMPTY41,Unknown,1,CD44,Test,999,0,Fail,0.02058789,999,999,0,
S96-A28,EMPTY41,Unknown,1,CXCR3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A29,EMPTY41,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02058789,999,999,0,
S96-A30,EMPTY41,Unknown,1,IFNAR2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A31,EMPTY41,Unknown,1,IL25,Test,999,0,Fail,0.02058789,999,999,0,
S96-A32,EMPTY41,Unknown,1,IL7R,Test,999,0,Fail,0.02058789,999,999,0,
S96-A33,EMPTY41,Unknown,1,JAK2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A34,EMPTY41,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02058789,999,999,0,
S96-A35,EMPTY41,Unknown,1,STAT3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A36,EMPTY41,Unknown,1,TNFRSF1B,Test,24.40142028,0,Fail,0.02058789,999,79.83145435,0,
S96-A37,EMPTY41,Unknown,1,BCL6,Test,999,0,Fail,0.02058789,999,999,0,
S96-A38,EMPTY41,Unknown,1,CCR6,Test,999,0,Fail,0.02058789,999,999,0,
S96-A39,EMPTY41,Unknown,1,CD52,Test,999,0,Fail,0.02058789,999,999,0,
S96-A40,EMPTY41,Unknown,1,CXCR4,Test,999,0,Fail,0.02058789,999,999,0,
S96-A41,EMPTY41,Unknown,1,ICAM1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A42,EMPTY41,Unknown,1,IFNG,Test,999,0,Fail,0.02058789,999,999,0,
S96-A43,EMPTY41,Unknown,1,IL2RA,Test,999,0,Fail,0.02058789,999,999,0,
S96-A44,EMPTY41,Unknown,1,IRF1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A45,EMPTY41,Unknown,1,LY6E,Test,999,0,Fail,0.02058789,999,999,0,
S96-A46,EMPTY41,Unknown,1,PTEN,Test,999,0,Fail,0.02058789,999,999,0,
S96-A47,EMPTY41,Unknown,1,STAT4,Test,999,0,Fail,0.02058789,999,999,0,
S96-A48,EMPTY41,Unknown,1,TRAF2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A54,EMPTY41,Unknown,1,IFNGR1,Test,25.1511684,0,Fail,0.02058789,999,78.1228657,0,
S96-A53,EMPTY41,Unknown,1,ICOS,Test,999,0,Fail,0.02058789,999,999,0,
S96-A52,EMPTY41,Unknown,1,FOXP3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A51,EMPTY41,Unknown,1,CD53,Test,999,0,Fail,0.02058789,999,999,0,
S96-A50,EMPTY41,Unknown,1,CCR7,Test,999,0,Fail,0.02058789,999,999,0,
S96-A49,EMPTY41,Unknown,1,C3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A60,EMPTY41,Unknown,1,TYK2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A59,EMPTY41,Unknown,1,STAT5B,Test,999,0,Fail,0.02058789,999,999,0,
S96-A58,EMPTY41,Unknown,1,RAC1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A57,EMPTY41,Unknown,1,NFKB1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A56,EMPTY41,Unknown,1,IRF2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A55,EMPTY41,Unknown,1,IL3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A66,EMPTY41,Unknown,1,IL10,Test,999,0,Fail,0.02058789,999,999,0,
S96-A65,EMPTY41,Unknown,1,IFI44,Test,999,0,Fail,0.02058789,999,999,0,
S96-A64,EMPTY41,Unknown,1,FYN,Test,999,0,Fail,0.02058789,999,999,0,
S96-A63,EMPTY41,Unknown,1,CD8A,Test,22.44580661,0,Fail,0.02058789,999,999,0,
S96-A62,EMPTY41,Unknown,1,CD274,Test,999,0,Fail,0.02058789,999,999,0,
S96-A61,EMPTY41,Unknown,1,C5,Test,999,0,Fail,0.02058789,999,999,0,
S96-A72,EMPTY41,Unknown,1,VAV1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A71,EMPTY41,Unknown,1,TBX21,Test,999,0,Fail,0.02058789,999,999,0,
S96-A70,EMPTY41,Unknown,1,RAC2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A69,EMPTY41,Unknown,1,NLRP3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A68,EMPTY41,Unknown,1,IRF4,Test,999,0,Fail,0.02058789,999,999,0,
S96-A67,EMPTY41,Unknown,1,IL4,Test,999,0,Fail,0.02058789,999,999,0,
S96-A78,EMPTY41,Unknown,1,IL12RB1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A77,EMPTY41,Unknown,1,IFI44L,Test,999,0,Fail,0.02058789,999,999,0,
S96-A76,EMPTY41,Unknown,1,GAPDH,Test,999,0,Fail,0.02058789,999,999,0,
S96-A75,EMPTY41,Unknown,1,CDC42,Test,27.0515048,0,Fail,0.02058789,999,74.74775634,0,
S96-A74,EMPTY41,Unknown,1,CD28,Test,999,0,Fail,0.02058789,999,999,0,
S96-A73,EMPTY41,Unknown,1,CCR1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A84,EMPTY41,Unknown,1,ZAP70,Test,999,0,Fail,0.02058789,999,999,0,
S96-A83,EMPTY41,Unknown,1,TGFBR2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A82,EMPTY41,Unknown,1,RORC,Test,999,0,Fail,0.02058789,999,999,0,
S96-A81,EMPTY41,Unknown,1,NR4A1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A80,EMPTY41,Unknown,1,IRF7,Test,999,0,Fail,0.02058789,999,999,0,
S96-A79,EMPTY41,Unknown,1,IL4R,Test,999,0,Fail,0.02058789,999,999,0,
S96-A90,EMPTY41,Unknown,1,IL17A,Test,999,0,Fail,0.02058789,999,999,0,
S96-A89,EMPTY41,Unknown,1,IFIT1,Test,999,0,Fail,0.02058789,999,999,0,
S96-A88,EMPTY41,Unknown,1,GATA3,Test,999,0,Fail,0.02058789,999,999,0,
S96-A87,EMPTY41,Unknown,1,CTLA4,Test,999,0,Fail,0.02058789,999,999,0,
S96-A86,EMPTY41,Unknown,1,CD3E,Test,999,0,Fail,0.02058789,999,999,0,
S96-A85,EMPTY41,Unknown,1,CCR2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A96,EMPTY41,Unknown,1,ZEB2,Test,999,0,Fail,0.02058789,999,999,0,
S96-A95,EMPTY41,Unknown,1,TNF,Test,999,0,Fail,0.02058789,999,999,0,
S96-A94,EMPTY41,Unknown,1,RPL13A,Test,999,0,Fail,0.02058789,999,999,0,
S96-A93,EMPTY41,Unknown,1,PDCD1,Test,26.34937642,0,Fail,0.02058789,999,78.72021202,0,
S96-A92,EMPTY41,Unknown,1,IRF9,Test,999,0,Fail,0.02058789,999,999,0,
S96-A91,EMPTY41,Unknown,1,IL5,Test,999,0,Fail,0.02058789,999,999,0,
S06-A01,InflMAIT4,Unknown,1,AIM2,Test,999,0,Fail,0.02058789,999,999,0,
S06-A02,InflMAIT4,Unknown,1,CCR3,Test,16.88286679,1,Pass,0.02058789,77.94314398,999,1,
S06-A03,InflMAIT4,Unknown,1,CD4,Test,999,0,Fail,0.02058789,999,999,0,
S06-A04,InflMAIT4,Unknown,1,CXCL10,Test,17.60646808,1,Pass,0.02058789,80.2517644,999,1,
S06-A05,InflMAIT4,Unknown,1,GSK3A,Test,16.08610086,1,Pass,0.02058789,83.12826928,65.45886978,0.951069752,
S06-A06,InflMAIT4,Unknown,1,IFIT3,Test,15.1661779,1,Pass,0.02058789,79.59436032,999,1,
S06-A07,InflMAIT4,Unknown,1,IL2,Test,999,0,Fail,0.02058789,999,999,0,
S06-A08,InflMAIT4,Unknown,1,IL5RA,Test,999,0,Fail,0.02058789,999,999,0,
S06-A09,InflMAIT4,Unknown,1,ISG15,Test,18.30751322,0,Fail,0.02058789,88.89831082,65.28624387,0.777692499,
S06-A10,InflMAIT4,Unknown,1,PPARA,Test,999,0,Fail,0.02058789,999,999,0,
S06-A11,InflMAIT4,Unknown,1,SOCS3,Test,18.60817925,1,Pass,0.02058789,85.95497957,999,1,
S06-A12,InflMAIT4,Unknown,1,TNFAIP3,Test,11.67043444,0,Fail,0.02058789,999,999,0,
S06-A13,InflMAIT4,Unknown,1,B2M,Test,9.8096662,1,Pass,0.02058789,82.90560224,999,1,
S06-A14,InflMAIT4,Unknown,1,CCR4,Test,16.19411315,0,Fail,0.02058789,999,76.53468718,0,
S06-A15,InflMAIT4,Unknown,1,CD40,Test,16.51244689,1,Pass,0.02058789,87.19145609,999,1,
S06-A16,InflMAIT4,Unknown,1,CXCL9,Test,999,0,Fail,0.02058789,999,999,0,
S06-A17,InflMAIT4,Unknown,1,GSK3B,Test,14.92433278,1,Pass,0.02058789,81.06747302,65.58028191,0.951955423,
S06-A18,InflMAIT4,Unknown,1,IFNAR1,Test,999,0,Fail,0.02058789,999,999,0,
S06-A19,InflMAIT4,Unknown,1,IL21,Test,999,0,Fail,0.02058789,999,999,0,
S06-A20,InflMAIT4,Unknown,1,IL7,Test,999,0,Fail,0.02058789,999,999,0,
S06-A21,InflMAIT4,Unknown,1,JAK1,Test,12.9847067,1,Pass,0.02058789,81.70352147,999,1,
S06-A22,InflMAIT4,Unknown,1,PPARG,Test,999,0,Fail,0.02058789,999,999,0,
S06-A23,InflMAIT4,Unknown,1,STAT1,Test,999,0,Fail,0.02058789,999,999,0,
S06-A24,InflMAIT4,Unknown,1,TNFRSF1A,Test,16.41413866,0,Fail,0.02058789,999,87.66088457,0,
S06-A25,InflMAIT4,Unknown,1,BCL2,Test,17.99872746,0,Fail,0.02058789,999,999,0,
S06-A26,InflMAIT4,Unknown,1,CCR5,Test,13.79285342,1,Pass,0.02058789,80.62009722,999,1,
S06-A27,InflMAIT4,Unknown,1,CD44,Test,12.64642821,1,Pass,0.02058789,86.90159271,999,1,
S06-A28,InflMAIT4,Unknown,1,CXCR3,Test,15.80591006,1,Pass,0.02058789,85.98594808,999,1,
S06-A29,InflMAIT4,Unknown,1,HLA-DRA,Test,15.48353378,1,Pass,0.02058789,80.27497632,999,1,
S06-A30,InflMAIT4,Unknown,1,IFNAR2,Test,16.02728518,0,Fail,0.02058789,999,999,0,
S06-A31,InflMAIT4,Unknown,1,IL25,Test,16.46789742,1,Pass,0.02058789,84.55922207,64.80821216,0.94784157,
S06-A32,InflMAIT4,Unknown,1,IL7R,Test,999,0,Fail,0.02058789,999,999,0,
S06-A33,InflMAIT4,Unknown,1,JAK2,Test,15.99636222,1,Pass,0.02058789,77.15423211,999,1,
S06-A34,InflMAIT4,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02058789,999,999,0,
S06-A35,InflMAIT4,Unknown,1,STAT3,Test,16.24721735,1,Pass,0.02058789,82.75879721,999,1,
S06-A36,InflMAIT4,Unknown,1,TNFRSF1B,Test,15.56404483,1,Pass,0.02058789,85.71376842,999,1,
S06-A37,InflMAIT4,Unknown,1,BCL6,Test,999,0,Fail,0.02058789,999,999,0,
S06-A38,InflMAIT4,Unknown,1,CCR6,Test,15.44246943,1,Pass,0.02058789,84.59842438,999,1,
S06-A39,InflMAIT4,Unknown,1,CD52,Test,13.45469579,0,Fail,0.02058789,999,999,0,
S06-A40,InflMAIT4,Unknown,1,CXCR4,Test,10.94800776,1,Pass,0.02058789,81.8508787,999,1,
S06-A41,InflMAIT4,Unknown,1,ICAM1,Test,21.84115912,0,Fail,0.02058789,999,89.00534723,0,
S06-A42,InflMAIT4,Unknown,1,IFNG,Test,999,0,Fail,0.02058789,999,999,0,
S06-A43,InflMAIT4,Unknown,1,IL2RA,Test,999,0,Fail,0.02058789,999,999,0,
S06-A44,InflMAIT4,Unknown,1,IRF1,Test,15.65135112,1,Pass,0.02058789,83.55560214,999,1,
S06-A45,InflMAIT4,Unknown,1,LY6E,Test,14.14951989,1,Pass,0.02058789,84.26926163,66.33090493,0.940895066,
S06-A46,InflMAIT4,Unknown,1,PTEN,Test,14.21987975,1,Pass,0.02058789,79.30029564,999,1,
S06-A47,InflMAIT4,Unknown,1,STAT4,Test,15.04792321,0,Fail,0.02058789,999,999,0,
S06-A48,InflMAIT4,Unknown,1,TRAF2,Test,999,0,Fail,0.02058789,999,999,0,
S06-A54,InflMAIT4,Unknown,1,IFNGR1,Test,16.1340958,0,Fail,0.02058789,999,69.6773192,0,
S06-A53,InflMAIT4,Unknown,1,ICOS,Test,12.67064462,1,Pass,0.02058789,77.8270971,999,1,
S06-A52,InflMAIT4,Unknown,1,FOXP3,Test,999,0,Fail,0.02058789,999,999,0,
S06-A51,InflMAIT4,Unknown,1,CD53,Test,13.18525934,0,Fail,0.02058789,999,999,0,
S06-A50,InflMAIT4,Unknown,1,CCR7,Test,15.38277225,1,Pass,0.02058789,81.33972045,999,1,
S06-A49,InflMAIT4,Unknown,1,C3,Test,28.83691884,0,Fail,0.02058789,999,999,0,
S06-A60,InflMAIT4,Unknown,1,TYK2,Test,15.79422868,1,Pass,0.02058789,84.85622875,999,1,
S06-A59,InflMAIT4,Unknown,1,STAT5B,Test,14.57687006,0,Fail,0.02058789,81.06069892,69.97764262,0.788825423,
S06-A58,InflMAIT4,Unknown,1,RAC1,Test,15.69068706,0,Fail,0.02058789,999,999,0,
S06-A57,InflMAIT4,Unknown,1,NFKB1,Test,16.9503506,1,Pass,0.02058789,79.85156467,999,1,
S06-A56,InflMAIT4,Unknown,1,IRF2,Test,16.56243025,1,Pass,0.02058789,81.67006394,999,1,
S06-A55,InflMAIT4,Unknown,1,IL3,Test,999,0,Fail,0.02058789,999,999,0,
S06-A66,InflMAIT4,Unknown,1,IL10,Test,999,0,Fail,0.02058789,999,999,0,
S06-A65,InflMAIT4,Unknown,1,IFI44,Test,15.30747285,1,Pass,0.02058789,79.48493414,999,1,
S06-A64,InflMAIT4,Unknown,1,FYN,Test,12.70186257,1,Pass,0.02058789,77.45053339,999,1,
S06-A63,InflMAIT4,Unknown,1,CD8A,Test,15.19498097,0,Fail,0.02058789,999,999,0,
S06-A62,InflMAIT4,Unknown,1,CD274,Test,999,0,Fail,0.02058789,999,999,0,
S06-A61,InflMAIT4,Unknown,1,C5,Test,999,0,Fail,0.02058789,999,999,0,
S06-A72,InflMAIT4,Unknown,1,VAV1,Test,999,0,Fail,0.02058789,999,999,0,
S06-A71,InflMAIT4,Unknown,1,TBX21,Test,15.2830312,1,Pass,0.02058789,83.84667013,999,1,
S06-A70,InflMAIT4,Unknown,1,RAC2,Test,11.3169348,1,Pass,0.02058789,81.89991018,999,1,
S06-A69,InflMAIT4,Unknown,1,NLRP3,Test,19.19667983,0.976541965,Pass,0.02058789,83.67758795,999,1,
S06-A68,InflMAIT4,Unknown,1,IRF4,Test,16.20641891,1,Pass,0.02058789,85.3666652,999,1,
S06-A67,InflMAIT4,Unknown,1,IL4,Test,999,0,Fail,0.02058789,999,999,0,
S06-A78,InflMAIT4,Unknown,1,IL12RB1,Test,17.56190774,1,Pass,0.02058789,84.8817435,999,1,
S06-A77,InflMAIT4,Unknown,1,IFI44L,Test,20.9965702,0,Fail,0.02058789,999,82.22408383,0,
S06-A76,InflMAIT4,Unknown,1,GAPDH,Test,11.51033182,1,Pass,0.02058789,81.59588261,999,1,
S06-A75,InflMAIT4,Unknown,1,CDC42,Test,12.83758606,1,Pass,0.02058789,78.25596299,999,1,
S06-A74,InflMAIT4,Unknown,1,CD28,Test,14.12812388,1,Pass,0.02058789,80.14432208,999,1,
S06-A73,InflMAIT4,Unknown,1,CCR1,Test,999,0,Fail,0.02058789,999,999,0,
S06-A84,InflMAIT4,Unknown,1,ZAP70,Test,15.94913949,1,Pass,0.02058789,84.64271561,999,1,
S06-A83,InflMAIT4,Unknown,1,TGFBR2,Test,14.64535272,1,Pass,0.02058789,80.79833177,999,1,
S06-A82,InflMAIT4,Unknown,1,RORC,Test,20.19075035,1,Pass,0.02058789,84.0423645,999,1,
S06-A81,InflMAIT4,Unknown,1,NR4A1,Test,16.63942552,0,Fail,0.02058789,999,65.52921022,0,
S06-A80,InflMAIT4,Unknown,1,IRF7,Test,18.80191926,1,Pass,0.02058789,89.67333628,66.102594,0.884319376,
S06-A79,InflMAIT4,Unknown,1,IL4R,Test,999,0,Fail,0.02058789,999,999,0,
S06-A90,InflMAIT4,Unknown,1,IL17A,Test,999,0,Fail,0.02058789,999,999,0,
S06-A89,InflMAIT4,Unknown,1,IFIT1,Test,15.09397388,1,Pass,0.02058789,79.88353458,999,1,
S06-A88,InflMAIT4,Unknown,1,GATA3,Test,16.76223453,1,Pass,0.02058789,87.54128039,65.63486733,0.927459092,
S06-A87,InflMAIT4,Unknown,1,CTLA4,Test,12.38679134,1,Pass,0.02058789,83.89701574,999,1,
S06-A86,InflMAIT4,Unknown,1,CD3E,Test,11.31663946,1,Pass,0.02058789,79.87376451,999,1,
S06-A85,InflMAIT4,Unknown,1,CCR2,Test,999,0,Fail,0.02058789,999,999,0,
S06-A96,InflMAIT4,Unknown,1,ZEB2,Test,999,0,Fail,0.02058789,999,999,0,
S06-A95,InflMAIT4,Unknown,1,TNF,Test,999,0,Fail,0.02058789,999,999,0,
S06-A94,InflMAIT4,Unknown,1,RPL13A,Test,11.50298056,1,Pass,0.02058789,89.84287452,999,1,
S06-A93,InflMAIT4,Unknown,1,PDCD1,Test,24.32089633,0,Fail,0.02058789,999,79.19938597,0,
S06-A92,InflMAIT4,Unknown,1,IRF9,Test,14.95507466,0,Fail,0.02058789,86.97792825,82.00548637,0.302481029,
S06-A91,InflMAIT4,Unknown,1,IL5,Test,999,0,Fail,0.02058789,999,999,0,
S95-A01,BloodMAIT24,Unknown,1,AIM2,Test,999,0,Fail,0.02058789,999,999,0,
S95-A02,BloodMAIT24,Unknown,1,CCR3,Test,16.29230104,1,Pass,0.02058789,77.88747367,999,1,
S95-A03,BloodMAIT24,Unknown,1,CD4,Test,999,0,Fail,0.02058789,999,999,0,
S95-A04,BloodMAIT24,Unknown,1,CXCL10,Test,15.88968053,1,Pass,0.02058789,80.15960064,999,1,
S95-A05,BloodMAIT24,Unknown,1,GSK3A,Test,16.03400812,1,Pass,0.02058789,83.09953991,999,1,
S95-A06,BloodMAIT24,Unknown,1,IFIT3,Test,15.75569322,1,Pass,0.02058789,79.3838912,999,1,
S95-A07,BloodMAIT24,Unknown,1,IL2,Test,25.67740631,0,Fail,0.02058789,999,72.86688218,0,
S95-A08,BloodMAIT24,Unknown,1,IL5RA,Test,999,0,Fail,0.02058789,999,999,0,
S95-A09,BloodMAIT24,Unknown,1,ISG15,Test,16.43782005,1,Pass,0.02058789,88.87798007,66.03782621,0.891878653,
S95-A10,BloodMAIT24,Unknown,1,PPARA,Test,999,0,Fail,0.02058789,999,999,0,
S95-A11,BloodMAIT24,Unknown,1,SOCS3,Test,17.94232304,1,Pass,0.02058789,85.96991471,999,1,
S95-A12,BloodMAIT24,Unknown,1,TNFAIP3,Test,14.00952955,1,Pass,0.02058789,83.91764758,999,1,
S95-A13,BloodMAIT24,Unknown,1,B2M,Test,9.934074282,1,Pass,0.02058789,82.86669681,999,1,
S95-A14,BloodMAIT24,Unknown,1,CCR4,Test,14.18734601,0,Fail,0.02058789,999,76.54030001,0,
S95-A15,BloodMAIT24,Unknown,1,CD40,Test,15.82932215,1,Pass,0.02058789,87.20841431,999,1,
S95-A16,BloodMAIT24,Unknown,1,CXCL9,Test,999,0,Fail,0.02058789,999,999,0,
S95-A17,BloodMAIT24,Unknown,1,GSK3B,Test,999,0,Fail,0.02058789,999,999,0,
S95-A18,BloodMAIT24,Unknown,1,IFNAR1,Test,999,0,Fail,0.02058789,999,999,0,
S95-A19,BloodMAIT24,Unknown,1,IL21,Test,999,0,Fail,0.02058789,999,999,0,
S95-A20,BloodMAIT24,Unknown,1,IL7,Test,999,0,Fail,0.02058789,999,999,0,
S95-A21,BloodMAIT24,Unknown,1,JAK1,Test,999,0,Fail,0.02058789,999,999,0,
S95-A22,BloodMAIT24,Unknown,1,PPARG,Test,999,0,Fail,0.02058789,999,999,0,
S95-A23,BloodMAIT24,Unknown,1,STAT1,Test,15.06082888,0,Fail,0.02058789,999,999,0,
S95-A24,BloodMAIT24,Unknown,1,TNFRSF1A,Test,16.42359026,0,Fail,0.02058789,999,87.55425089,0,
S95-A25,BloodMAIT24,Unknown,1,BCL2,Test,16.28233417,0,Fail,0.02058789,999,64.64067939,0,
S95-A26,BloodMAIT24,Unknown,1,CCR5,Test,13.48242828,1,Pass,0.02058789,80.44435067,999,1,
S95-A27,BloodMAIT24,Unknown,1,CD44,Test,15.21530157,1,Pass,0.02058789,86.81638991,999,1,
S95-A28,BloodMAIT24,Unknown,1,CXCR3,Test,15.35362682,0,Fail,0.02058789,999,999,0,
S95-A29,BloodMAIT24,Unknown,1,HLA-DRA,Test,999,0,Fail,0.02058789,999,999,0,
S95-A30,BloodMAIT24,Unknown,1,IFNAR2,Test,17.31879538,0,Fail,0.02058789,999,999,0,
S95-A31,BloodMAIT24,Unknown,1,IL25,Test,16.49818275,1,Pass,0.02058789,84.3133947,999,1,
S95-A32,BloodMAIT24,Unknown,1,IL7R,Test,11.75319693,1,Pass,0.02058789,80.3982385,999,1,
S95-A33,BloodMAIT24,Unknown,1,JAK2,Test,16.41910609,1,Pass,0.02058789,78.17512908,999,1,
S95-A34,BloodMAIT24,Unknown,1,PPARGC1A,Test,999,0,Fail,0.02058789,999,999,0,
S95-A35,BloodMAIT24,Unknown,1,STAT3,Test,999,0,Fail,0.02058789,999,999,0,
S95-A36,BloodMAIT24,Unknown,1,TNFRSF1B,Test,17.59680107,1,Pass,0.02058789,85.54969541,999,1,
S95-A37,BloodMAIT24,Unknown,1,BCL6,Test,999,0,Fail,0.02058789,999,999,0,
S95-A38,BloodMAIT24,Unknown,1,CCR6,Test,16.09967219,1,Pass,0.02058789,84.37904145,999,1,
S95-A39,BloodMAIT24,Unknown,1,CD52,Test,14.92806931,0,Fail,0.02058789,999,999,0,
S95-A40,BloodMAIT24,Unknown,1,CXCR4,Test,13.06088315,1,Pass,0.02058789,81.83984086,999,1,
S95-A41,BloodMAIT24,Unknown,1,ICAM1,Test,23.27361922,0,Fail,0.02058789,999,88.99130312,0,
S95-A42,BloodMAIT24,Unknown,1,IFNG,Test,999,0,Fail,0.02058789,999,999,0,
S95-A43,BloodMAIT24,Unknown,1,IL2RA,Test,999,0,Fail,0.02058789,999,999,0,
S95-A44,BloodMAIT24,Unknown,1,IRF1,Test,15.98529084,1,Pass,0.02058789,83.03385206,999,1,
S95-A45,BloodMAIT24,Unknown,1,LY6E,Test,15.32294834,1,Pass,0.02058789,84.22356081,89.48069679,0.890799281,
S95-A46,BloodMAIT24,Unknown,1,PTEN,Test,16.50418774,1,Pass,0.02058789,79.25979525,999,1,
S95-A47,BloodMAIT24,Unknown,1,STAT4,Test,999,0,Fail,0.02058789,999,999,0,
S95-A48,BloodMAIT24,Unknown,1,TRAF2,Test,999,0,Fail,0.02058789,999,999,0,
S95-A54,BloodMAIT24,Unknown,1,IFNGR1,Test,15.47740867,0,Fail,0.02058789,999,999,0,
S95-A53,BloodMAIT24,Unknown,1,ICOS,Test,999,0,Fail,0.02058789,999,999,0,
S95-A52,BloodMAIT24,Unknown,1,FOXP3,Test,999,0,Fail,0.02058789,999,999,0,
S95-A51,BloodMAIT24,Unknown,1,CD53,Test,14.49053224,0,Fail,0.02058789,999,65.75220826,0,
S95-A50,BloodMAIT24,Unknown,1,CCR7,Test,18.31037836,1,Pass,0.02058789,81.2125572,999,1,
S95-A49,BloodMAIT24,Unknown,1,C3,Test,24.18518513,0,Fail,0.02058789,999,86.60179084,0,
S95-A60,BloodMAIT24,Unknown,1,TYK2,Test,18.51024906,1,Pass,0.02058789,84.81669356,999,1,
S95-A59,BloodMAIT24,Unknown,1,STAT5B,Test,17.10920392,0,Fail,0.02058789,999,999,0,
S95-A58,BloodMAIT24,Unknown,1,RAC1,Test,15.01750005,0,Fail,0.02058789,999,999,0,
S95-A57,BloodMAIT24,Unknown,1,NFKB1,Test,999,0,Fail,0.02058789,999,999,0,
S95-A56,BloodMAIT24,Unknown,1,IRF2,Test,17.30338376,1,Pass,0.02058789,81.41655586,999,1,
S95-A55,BloodMAIT24,Unknown,1,IL3,Test,999,0,Fail,0.02058789,999,999,0,
S95-A66,BloodMAIT24,Unknown,1,IL10,Test,999,0,Fail,0.02058789,999,999,0,
S95-A65,BloodMAIT24,Unknown,1,IFI44,Test,14.76983075,1,Pass,0.02058789,78.55849531,69.44882434,0.964151711,
S95-A64,BloodMAIT24,Unknown,1,FYN,Test,14.92857388,1,Pass,0.02058789,77.36698926,999,1,
S95-A63,BloodMAIT24,Unknown,1,CD8A,Test,18.2576978,1,Pass,0.02058789,90.92354909,999,1,
S95-A62,BloodMAIT24,Unknown,1,CD274,Test,999,0,Fail,0.02058789,999,999,0,
S95-A61,BloodMAIT24,Unknown,1,C5,Test,999,0,Fail,0.02058789,999,999,0,
