ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S96-A66,Empty30,Unknown,1,IL10,Test,16.81858061,1,Pass,0.01911395,79.22260219,999,1,
S96-A65,Empty30,Unknown,1,IFI44,Test,999,0,Fail,0.01911395,999,999,0,
S96-A64,Empty30,Unknown,1,FYN,Test,999,0,Fail,0.01911395,999,999,0,
S96-A63,Empty30,Unknown,1,CD8A,Test,999,0,Fail,0.01911395,999,999,0,
S96-A62,Empty30,Unknown,1,CD274,Test,999,0,Fail,0.01911395,999,999,0,
S96-A61,Empty30,Unknown,1,C5,Test,999,0,Fail,0.01911395,999,999,0,
S96-A72,Empty30,Unknown,1,VAV1,Test,999,0,Fail,0.01911395,999,999,0,
S96-A71,Empty30,Unknown,1,TBX21,Test,999,0,Fail,0.01911395,999,999,0,
S96-A70,Empty30,Unknown,1,RAC2,Test,22.72295674,0,Fail,0.01911395,999,75.59381598,0,
S96-A69,Empty30,Unknown,1,NLRP3,Test,999,0,Fail,0.01911395,999,999,0,
S96-A68,Empty30,Unknown,1,IRF4,Test,999,0,Fail,0.01911395,999,999,0,
S96-A67,Empty30,Unknown,1,IL4,Test,999,0,Fail,0.01911395,999,999,0,
S96-A78,Empty30,Unknown,1,IL12RB1,Test,999,0,Fail,0.01911395,999,999,0,
S96-A77,Empty30,Unknown,1,IFI44L,Test,999,0,Fail,0.01911395,999,999,0,
S96-A76,Empty30,Unknown,1,GAPDH,Test,999,0,Fail,0.01911395,999,999,0,
S96-A75,Empty30,Unknown,1,CDC42,Test,24.06362903,0,Fail,0.01911395,999,74.87583392,0,
S96-A74,Empty30,Unknown,1,CD28,Test,16.33991969,1,Pass,0.01911395,79.86572942,999,1,
S96-A73,Empty30,Unknown,1,CCR1,Test,999,0,Fail,0.01911395,999,999,0,
S96-A84,Empty30,Unknown,1,ZAP70,Test,999,0,Fail,0.01911395,999,999,0,
S96-A83,Empty30,Unknown,1,TGFBR2,Test,999,0,Fail,0.01911395,999,999,0,
S96-A82,Empty30,Unknown,1,RORC,Test,999,0,Fail,0.01911395,999,999,0,
S96-A81,Empty30,Unknown,1,NR4A1,Test,999,0,Fail,0.01911395,999,999,0,
S96-A80,Empty30,Unknown,1,IRF7,Test,999,0,Fail,0.01911395,999,999,0,
S96-A79,Empty30,Unknown,1,IL4R,Test,999,0,Fail,0.01911395,999,999,0,
S96-A90,Empty30,Unknown,1,IL17A,Test,999,0,Fail,0.01911395,999,999,0,
S96-A89,Empty30,Unknown,1,IFIT1,Test,999,0,Fail,0.01911395,999,999,0,
S96-A88,Empty30,Unknown,1,GATA3,Test,999,0,Fail,0.01911395,999,999,0,
S96-A87,Empty30,Unknown,1,CTLA4,Test,15.8617483,1,Pass,0.01911395,83.97388818,999,1,
S96-A86,Empty30,Unknown,1,CD3E,Test,999,0,Fail,0.01911395,999,999,0,
S96-A85,Empty30,Unknown,1,CCR2,Test,999,0,Fail,0.01911395,999,999,0,
S96-A96,Empty30,Unknown,1,ZEB2,Test,999,0,Fail,0.01911395,999,999,0,
S96-A95,Empty30,Unknown,1,TNF,Test,999,0,Fail,0.01911395,999,999,0,
S96-A94,Empty30,Unknown,1,RPL13A,Test,999,0,Fail,0.01911395,999,999,0,
S96-A93,Empty30,Unknown,1,PDCD1,Test,25.52533945,0,Fail,0.01911395,999,79.17011839,0,
S96-A92,Empty30,Unknown,1,IRF9,Test,999,0,Fail,0.01911395,999,999,0,
S96-A91,Empty30,Unknown,1,IL5,Test,999,0,Fail,0.01911395,999,999,0,
S06-A01,InflMAIT9,Unknown,1,AIM2,Test,999,0,Fail,0.01911395,999,999,0,
S06-A02,InflMAIT9,Unknown,1,CCR3,Test,14.48143546,0,Fail,0.01911395,999,999,0,
S06-A03,InflMAIT9,Unknown,1,CD4,Test,999,0,Fail,0.01911395,999,999,0,
S06-A04,InflMAIT9,Unknown,1,CXCL10,Test,14.51511692,0,Fail,0.01911395,999,999,0,
S06-A05,InflMAIT9,Unknown,1,GSK3A,Test,999,0,Fail,0.01911395,999,999,0,
S06-A06,InflMAIT9,Unknown,1,IFIT3,Test,14.9863302,1,Pass,0.01911395,79.72996622,999,1,
S06-A07,InflMAIT9,Unknown,1,IL2,Test,999,0,Fail,0.01911395,999,999,0,
S06-A08,InflMAIT9,Unknown,1,IL5RA,Test,999,0,Fail,0.01911395,999,999,0,
S06-A09,InflMAIT9,Unknown,1,ISG15,Test,999,0,Fail,0.01911395,999,999,0,
S06-A10,InflMAIT9,Unknown,1,PPARA,Test,999,0,Fail,0.01911395,999,999,0,
S06-A11,InflMAIT9,Unknown,1,SOCS3,Test,19.74032206,0,Fail,0.01911395,999,999,0,
S06-A12,InflMAIT9,Unknown,1,TNFAIP3,Test,9.715015039,0,Fail,0.01911395,999,999,0,
S06-A13,InflMAIT9,Unknown,1,B2M,Test,999,0,Fail,0.01911395,82.73704555,999,1,
S06-A14,InflMAIT9,Unknown,1,CCR4,Test,14.49635144,0,Fail,0.01911395,999,76.7828827,0,
S06-A15,InflMAIT9,Unknown,1,CD40,Test,14.51492315,1,Pass,0.01911395,87.25983046,999,1,
S06-A16,InflMAIT9,Unknown,1,CXCL9,Test,999,0,Fail,0.01911395,999,999,0,
S06-A17,InflMAIT9,Unknown,1,GSK3B,Test,999,0,Fail,0.01911395,999,999,0,
S06-A18,InflMAIT9,Unknown,1,IFNAR1,Test,999,0,Fail,0.01911395,999,999,0,
S06-A19,InflMAIT9,Unknown,1,IL21,Test,999,0,Fail,0.01911395,999,999,0,
S06-A20,InflMAIT9,Unknown,1,IL7,Test,999,0,Fail,0.01911395,999,999,0,
S06-A21,InflMAIT9,Unknown,1,JAK1,Test,14.2427637,1,Pass,0.01911395,81.84774319,999,1,
S06-A22,InflMAIT9,Unknown,1,PPARG,Test,999,0,Fail,0.01911395,999,999,0,
S06-A23,InflMAIT9,Unknown,1,STAT1,Test,13.15679189,1,Pass,0.01911395,81.34584255,999,1,
S06-A24,InflMAIT9,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.01911395,999,999,0,
S06-A25,InflMAIT9,Unknown,1,BCL2,Test,26.84847659,0.354818373,Fail,0.01911395,85.19582638,999,1,
S06-A26,InflMAIT9,Unknown,1,CCR5,Test,13.79620531,0,Fail,0.01911395,999,999,0,
S06-A27,InflMAIT9,Unknown,1,CD44,Test,13.28044202,0,Fail,0.01911395,999,999,0,
S06-A28,InflMAIT9,Unknown,1,CXCR3,Test,17.05502504,0,Fail,0.01911395,999,999,0,
S06-A29,InflMAIT9,Unknown,1,HLA-DRA,Test,14.56801237,1,Pass,0.01911395,80.4120844,999,1,
S06-A30,InflMAIT9,Unknown,1,IFNAR2,Test,16.18753185,1,Pass,0.01911395,81.38016859,999,1,
S06-A31,InflMAIT9,Unknown,1,IL25,Test,15.65550244,1,Pass,0.01911395,84.66563366,999,1,
S06-A32,InflMAIT9,Unknown,1,IL7R,Test,11.361499,1,Pass,0.01911395,80.76649538,999,1,
S06-A33,InflMAIT9,Unknown,1,JAK2,Test,14.67661342,0,Fail,0.01911395,999,999,0,
S06-A34,InflMAIT9,Unknown,1,PPARGC1A,Test,999,0,Fail,0.01911395,999,999,0,
S06-A35,InflMAIT9,Unknown,1,STAT3,Test,14.93759142,1,Pass,0.01911395,82.84870205,999,1,
S06-A36,InflMAIT9,Unknown,1,TNFRSF1B,Test,16.64256304,1,Pass,0.01911395,85.78955035,999,1,
S06-A37,InflMAIT9,Unknown,1,BCL6,Test,999,0,Fail,0.01911395,999,999,0,
S06-A38,InflMAIT9,Unknown,1,CCR6,Test,14.40632545,1,Pass,0.01911395,84.68968421,999,1,
S06-A39,InflMAIT9,Unknown,1,CD52,Test,13.32097387,0,Fail,0.01911395,999,999,0,
S06-A40,InflMAIT9,Unknown,1,CXCR4,Test,10.96577447,1,Pass,0.01911395,81.9087526,999,1,
S06-A41,InflMAIT9,Unknown,1,ICAM1,Test,999,0,Fail,0.01911395,999,999,0,
S06-A42,InflMAIT9,Unknown,1,IFNG,Test,999,0,Fail,0.01911395,999,999,0,
S06-A43,InflMAIT9,Unknown,1,IL2RA,Test,16.99457172,1,Pass,0.01911395,80.23502168,999,1,
S06-A44,InflMAIT9,Unknown,1,IRF1,Test,14.37919732,1,Pass,0.01911395,83.74264019,999,1,
S06-A45,InflMAIT9,Unknown,1,LY6E,Test,999,0,Fail,0.01911395,999,999,0,
S06-A46,InflMAIT9,Unknown,1,PTEN,Test,18.67976781,1,Pass,0.01911395,79.28771296,999,1,
S06-A47,InflMAIT9,Unknown,1,STAT4,Test,999,0,Fail,0.01911395,999,999,0,
S06-A48,InflMAIT9,Unknown,1,TRAF2,Test,999,0,Fail,0.01911395,999,999,0,
S06-A54,InflMAIT9,Unknown,1,IFNGR1,Test,11.97794598,0,Fail,0.01911395,999,999,0,
S06-A53,InflMAIT9,Unknown,1,ICOS,Test,13.57766819,1,Pass,0.01911395,77.80785239,999,1,
S06-A52,InflMAIT9,Unknown,1,FOXP3,Test,999,0,Fail,0.01911395,999,999,0,
S06-A51,InflMAIT9,Unknown,1,CD53,Test,999,0,Fail,0.01911395,999,999,0,
S06-A50,InflMAIT9,Unknown,1,CCR7,Test,16.23592464,1,Pass,0.01911395,81.38037816,999,1,
S06-A49,InflMAIT9,Unknown,1,C3,Test,999,0,Fail,0.01911395,999,999,0,
S06-A60,InflMAIT9,Unknown,1,TYK2,Test,13.83590977,0,Fail,0.01911395,999,999,0,
S06-A59,InflMAIT9,Unknown,1,STAT5B,Test,15.08384483,1,Pass,0.01911395,81.59523648,69.99527965,0.815551376,
S06-A58,InflMAIT9,Unknown,1,RAC1,Test,14.43170101,0,Fail,0.01911395,999,999,0,
S06-A57,InflMAIT9,Unknown,1,NFKB1,Test,13.11098602,1,Pass,0.01911395,79.82068859,999,1,
S06-A56,InflMAIT9,Unknown,1,IRF2,Test,16.50028946,1,Pass,0.01911395,81.81538315,999,1,
S06-A55,InflMAIT9,Unknown,1,IL3,Test,999,0,Fail,0.01911395,999,999,0,
S06-A66,InflMAIT9,Unknown,1,IL10,Test,999,0,Fail,0.01911395,999,999,0,
S06-A65,InflMAIT9,Unknown,1,IFI44,Test,13.41686624,1,Pass,0.01911395,78.84965732,999,1,
S06-A64,InflMAIT9,Unknown,1,FYN,Test,12.87880202,1,Pass,0.01911395,77.63718879,999,1,
S06-A63,InflMAIT9,Unknown,1,CD8A,Test,17.92166946,0,Fail,0.01911395,999,999,0,
S06-A62,InflMAIT9,Unknown,1,CD274,Test,999,0,Fail,0.01911395,999,999,0,
S06-A61,InflMAIT9,Unknown,1,C5,Test,999,0,Fail,0.01911395,999,999,0,
S06-A72,InflMAIT9,Unknown,1,VAV1,Test,16.22134157,0,Fail,0.01911395,999,999,0,
S06-A71,InflMAIT9,Unknown,1,TBX21,Test,14.26137422,0,Fail,0.01911395,999,999,0,
S06-A70,InflMAIT9,Unknown,1,RAC2,Test,12.31638326,0,Fail,0.01911395,999,999,0,
S06-A69,InflMAIT9,Unknown,1,NLRP3,Test,18.22730133,1,Pass,0.01911395,83.70088367,999,1,
S06-A68,InflMAIT9,Unknown,1,IRF4,Test,999,0,Fail,0.01911395,999,999,0,
S06-A67,InflMAIT9,Unknown,1,IL4,Test,999,0,Fail,0.01911395,999,999,0,
S06-A78,InflMAIT9,Unknown,1,IL12RB1,Test,16.90075264,1,Pass,0.01911395,84.87977105,999,1,
S06-A77,InflMAIT9,Unknown,1,IFI44L,Test,17.78384991,0,Fail,0.01911395,999,82.2454736,0,
S06-A76,InflMAIT9,Unknown,1,GAPDH,Test,11.05234421,1,Pass,0.01911395,81.6541616,999,1,
S06-A75,InflMAIT9,Unknown,1,CDC42,Test,12.80459714,0,Fail,0.01911395,999,999,0,
S06-A74,InflMAIT9,Unknown,1,CD28,Test,13.39334552,1,Pass,0.01911395,80.22909386,999,1,
S06-A73,InflMAIT9,Unknown,1,CCR1,Test,999,0,Fail,0.01911395,999,999,0,
S06-A84,InflMAIT9,Unknown,1,ZAP70,Test,15.76976386,1,Pass,0.01911395,84.77405772,999,1,
S06-A83,InflMAIT9,Unknown,1,TGFBR2,Test,13.72518085,1,Pass,0.01911395,80.78361507,999,1,
S06-A82,InflMAIT9,Unknown,1,RORC,Test,999,0,Fail,0.01911395,999,999,0,
S06-A81,InflMAIT9,Unknown,1,NR4A1,Test,14.85355065,1,Pass,0.01911395,88.09086761,999,1,
S06-A80,InflMAIT9,Unknown,1,IRF7,Test,999,0,Fail,0.01911395,999,999,0,
S06-A79,InflMAIT9,Unknown,1,IL4R,Test,999,0,Fail,0.01911395,999,999,0,
S06-A90,InflMAIT9,Unknown,1,IL17A,Test,999,0,Fail,0.01911395,999,999,0,
S06-A89,InflMAIT9,Unknown,1,IFIT1,Test,14.6309726,1,Pass,0.01911395,79.39427366,999,1,
S06-A88,InflMAIT9,Unknown,1,GATA3,Test,14.42329672,1,Pass,0.01911395,87.7854146,76.6489837,0.865810923,
S06-A87,InflMAIT9,Unknown,1,CTLA4,Test,12.31878222,1,Pass,0.01911395,83.91673444,999,1,
S06-A86,InflMAIT9,Unknown,1,CD3E,Test,12.83709179,1,Pass,0.01911395,79.87666346,999,1,
S06-A85,InflMAIT9,Unknown,1,CCR2,Test,999,0,Fail,0.01911395,999,999,0,
S06-A96,InflMAIT9,Unknown,1,ZEB2,Test,14.04329777,1,Pass,0.01911395,82.54259043,999,1,
S06-A95,InflMAIT9,Unknown,1,TNF,Test,19.70928714,0,Fail,0.01911395,999,88.24627684,0,
S06-A94,InflMAIT9,Unknown,1,RPL13A,Test,11.81469291,1,Pass,0.01911395,89.7960323,999,1,
S06-A93,InflMAIT9,Unknown,1,PDCD1,Test,23.72753096,0,Fail,0.01911395,999,79.60012155,0,
S06-A92,InflMAIT9,Unknown,1,IRF9,Test,13.76815979,0,Fail,0.01911395,86.94160678,82.11553557,0.301538846,
S06-A91,InflMAIT9,Unknown,1,IL5,Test,999,0,Fail,0.01911395,999,999,0,
S95-A01,BloodMAIT24,Unknown,1,AIM2,Test,999,0,Fail,0.01911395,999,999,0,
S95-A02,BloodMAIT24,Unknown,1,CCR3,Test,15.71065594,1,Pass,0.01911395,77.95605598,999,1,
S95-A03,BloodMAIT24,Unknown,1,CD4,Test,999,0,Fail,0.01911395,999,999,0,
S95-A04,BloodMAIT24,Unknown,1,CXCL10,Test,15.35789958,0,Fail,0.01911395,999,999,0,
S95-A05,BloodMAIT24,Unknown,1,GSK3A,Test,999,0,Fail,0.01911395,999,999,0,
S95-A06,BloodMAIT24,Unknown,1,IFIT3,Test,14.66966545,1,Pass,0.01911395,79.64072443,999,1,
S95-A07,BloodMAIT24,Unknown,1,IL2,Test,999,0,Fail,0.01911395,999,999,0,
S95-A08,BloodMAIT24,Unknown,1,IL5RA,Test,999,0,Fail,0.01911395,999,999,0,
S95-A09,BloodMAIT24,Unknown,1,ISG15,Test,18.47336299,1,Pass,0.01911395,88.97635795,999,1,
S95-A10,BloodMAIT24,Unknown,1,PPARA,Test,999,0,Fail,0.01911395,999,999,0,
S95-A11,BloodMAIT24,Unknown,1,SOCS3,Test,17.14255371,1,Pass,0.01911395,85.96551572,999,1,
S95-A12,BloodMAIT24,Unknown,1,TNFAIP3,Test,999,0,Fail,0.01911395,999,999,0,
S95-A13,BloodMAIT24,Unknown,1,B2M,Test,999,0,Fail,0.01911395,82.67445987,999,1,
S95-A14,BloodMAIT24,Unknown,1,CCR4,Test,14.55419658,0,Fail,0.01911395,999,76.66854702,0,
S95-A15,BloodMAIT24,Unknown,1,CD40,Test,16.01484401,1,Pass,0.01911395,87.20604379,999,1,
S95-A16,BloodMAIT24,Unknown,1,CXCL9,Test,999,0,Fail,0.01911395,999,999,0,
S95-A17,BloodMAIT24,Unknown,1,GSK3B,Test,15.95127301,1,Pass,0.01911395,80.97661521,999,1,
S95-A18,BloodMAIT24,Unknown,1,IFNAR1,Test,25.53071739,0,Fail,0.01911395,999,78.47095125,0,
S95-A19,BloodMAIT24,Unknown,1,IL21,Test,999,0,Fail,0.01911395,999,999,0,
S95-A20,BloodMAIT24,Unknown,1,IL7,Test,999,0,Fail,0.01911395,999,999,0,
S95-A21,BloodMAIT24,Unknown,1,JAK1,Test,15.47486527,1,Pass,0.01911395,81.79776855,999,1,
S95-A22,BloodMAIT24,Unknown,1,PPARG,Test,999,0,Fail,0.01911395,999,999,0,
S95-A23,BloodMAIT24,Unknown,1,STAT1,Test,15.40127132,1,Pass,0.01911395,81.20355286,999,1,
S95-A24,BloodMAIT24,Unknown,1,TNFRSF1A,Test,16.00333655,1,Pass,0.01911395,87.67995505,999,1,
S95-A25,BloodMAIT24,Unknown,1,BCL2,Test,25.3797309,0.282597412,Fail,0.01911395,85.11465444,999,1,
S95-A26,BloodMAIT24,Unknown,1,CCR5,Test,16.33681432,0,Fail,0.01911395,999,999,0,
S95-A27,BloodMAIT24,Unknown,1,CD44,Test,16.35913137,1,Pass,0.01911395,86.90079641,999,1,
S95-A28,BloodMAIT24,Unknown,1,CXCR3,Test,16.57951022,0,Fail,0.01911395,999,999,0,
S95-A29,BloodMAIT24,Unknown,1,HLA-DRA,Test,999,0,Fail,0.01911395,999,999,0,
S95-A30,BloodMAIT24,Unknown,1,IFNAR2,Test,16.032345,1,Pass,0.01911395,81.31537428,999,1,
S95-A31,BloodMAIT24,Unknown,1,IL25,Test,16.19887255,1,Pass,0.01911395,84.58962058,999,1,
S95-A32,BloodMAIT24,Unknown,1,IL7R,Test,11.96742485,1,Pass,0.01911395,80.68992217,999,1,
S95-A33,BloodMAIT24,Unknown,1,JAK2,Test,16.20624672,1,Pass,0.01911395,77.20907622,999,1,
S95-A34,BloodMAIT24,Unknown,1,PPARGC1A,Test,999,0,Fail,0.01911395,999,999,0,
S95-A35,BloodMAIT24,Unknown,1,STAT3,Test,15.49584984,1,Pass,0.01911395,82.77217747,999,1,
S95-A36,BloodMAIT24,Unknown,1,TNFRSF1B,Test,17.42364346,1,Pass,0.01911395,85.69401617,999,1,
S95-A37,BloodMAIT24,Unknown,1,BCL6,Test,999,0,Fail,0.01911395,999,999,0,
S95-A38,BloodMAIT24,Unknown,1,CCR6,Test,14.69980902,1,Pass,0.01911395,84.57398948,999,1,
S95-A39,BloodMAIT24,Unknown,1,CD52,Test,12.94244612,0,Fail,0.01911395,999,999,0,
S95-A40,BloodMAIT24,Unknown,1,CXCR4,Test,13.13317362,1,Pass,0.01911395,81.79689554,999,1,
S95-A41,BloodMAIT24,Unknown,1,ICAM1,Test,21.00371645,0,Fail,0.01911395,999,88.35444059,0,
S95-A42,BloodMAIT24,Unknown,1,IFNG,Test,999,0,Fail,0.01911395,999,999,0,
S95-A43,BloodMAIT24,Unknown,1,IL2RA,Test,999,0,Fail,0.01911395,999,999,0,
S95-A44,BloodMAIT24,Unknown,1,IRF1,Test,14.79693761,1,Pass,0.01911395,83.67309929,999,1,
S95-A45,BloodMAIT24,Unknown,1,LY6E,Test,17.05053922,0,Fail,0.01911395,999,89.7884767,0,
S95-A46,BloodMAIT24,Unknown,1,PTEN,Test,17.53623603,1,Pass,0.01911395,79.19022852,999,1,
S95-A47,BloodMAIT24,Unknown,1,STAT4,Test,15.04311176,1,Pass,0.01911395,79.33598969,999,1,
S95-A48,BloodMAIT24,Unknown,1,TRAF2,Test,999,0,Fail,0.01911395,999,999,0,
S95-A54,BloodMAIT24,Unknown,1,IFNGR1,Test,15.41253657,1,Pass,0.01911395,79.98261237,999,1,
S95-A53,BloodMAIT24,Unknown,1,ICOS,Test,15.46016181,1,Pass,0.01911395,77.67516144,999,1,
S95-A52,BloodMAIT24,Unknown,1,FOXP3,Test,17.07428502,1,Pass,0.01911395,81.73734069,999,1,
S95-A51,BloodMAIT24,Unknown,1,CD53,Test,15.74362039,0,Fail,0.01911395,999,999,0,
S95-A50,BloodMAIT24,Unknown,1,CCR7,Test,16.03604234,1,Pass,0.01911395,81.33445463,999,1,
S95-A49,BloodMAIT24,Unknown,1,C3,Test,999,0,Fail,0.01911395,999,999,0,
S95-A60,BloodMAIT24,Unknown,1,TYK2,Test,17.42598593,1,Pass,0.01911395,84.94354098,999,1,
S95-A59,BloodMAIT24,Unknown,1,STAT5B,Test,17.45356205,0,Fail,0.01911395,999,999,0,
S95-A58,BloodMAIT24,Unknown,1,RAC1,Test,14.8849945,0,Fail,0.01911395,999,999,0,
S95-A57,BloodMAIT24,Unknown,1,NFKB1,Test,16.59465682,1,Pass,0.01911395,79.72970717,999,1,
S95-A56,BloodMAIT24,Unknown,1,IRF2,Test,999,0,Fail,0.01911395,999,999,0,
S95-A55,BloodMAIT24,Unknown,1,IL3,Test,999,0,Fail,0.01911395,999,999,0,
S95-A66,BloodMAIT24,Unknown,1,IL10,Test,20.83389491,1,Pass,0.01911395,78.92242669,999,1,
S95-A65,BloodMAIT24,Unknown,1,IFI44,Test,14.90856205,0,Fail,0.01911395,999,999,0,
S95-A64,BloodMAIT24,Unknown,1,FYN,Test,16.26012247,1,Pass,0.01911395,77.33213736,999,1,
S95-A63,BloodMAIT24,Unknown,1,CD8A,Test,20.66209789,0,Fail,0.01911395,999,999,0,
S95-A62,BloodMAIT24,Unknown,1,CD274,Test,999,0,Fail,0.01911395,999,999,0,
S95-A61,BloodMAIT24,Unknown,1,C5,Test,999,0,Fail,0.01911395,999,999,0,
S95-A72,BloodMAIT24,Unknown,1,VAV1,Test,999,0,Fail,0.01911395,999,999,0,
S95-A71,BloodMAIT24,Unknown,1,TBX21,Test,20.60847035,1,Pass,0.01911395,83.8919639,999,1,
S95-A70,BloodMAIT24,Unknown,1,RAC2,Test,13.27731933,1,Pass,0.01911395,81.79919847,999,1,
S95-A69,BloodMAIT24,Unknown,1,NLRP3,Test,20.5026299,1,Pass,0.01911395,83.6423571,999,1,
S95-A68,BloodMAIT24,Unknown,1,IRF4,Test,999,0,Fail,0.01911395,999,999,0,
