ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S96-A58,UCM6C1W48,Unknown,1,RAC1,Test,20.23920713,1,Pass,0.021197818,81.74623655,999,1,
S96-A57,UCM6C1W48,Unknown,1,NFKB1,Test,999,0,Fail,0.021197818,999,999,0,
S96-A56,UCM6C1W48,Unknown,1,IRF2,Test,999,0,Fail,0.021197818,999,999,0,
S96-A55,UCM6C1W48,Unknown,1,IL3,Test,999,0,Fail,0.021197818,999,999,0,
S96-A66,UCM6C1W48,Unknown,1,IL10,Test,999,0,Fail,0.021197818,999,999,0,
S96-A65,UCM6C1W48,Unknown,1,IFI44,Test,999,0,Fail,0.021197818,999,999,0,
S96-A64,UCM6C1W48,Unknown,1,FYN,Test,15.19656506,1,Pass,0.021197818,77.75357257,999,1,
S96-A63,UCM6C1W48,Unknown,1,CD8A,Test,23.91016102,1,Pass,0.021197818,91.30640005,999,1,
S96-A62,UCM6C1W48,Unknown,1,CD274,Test,999,0,Fail,0.021197818,999,999,0,
S96-A61,UCM6C1W48,Unknown,1,C5,Test,999,0,Fail,0.021197818,999,999,0,
S96-A72,UCM6C1W48,Unknown,1,VAV1,Test,999,0,Fail,0.021197818,999,999,0,
S96-A71,UCM6C1W48,Unknown,1,TBX21,Test,999,0,Fail,0.021197818,999,999,0,
S96-A70,UCM6C1W48,Unknown,1,RAC2,Test,17.76333764,1,Pass,0.021197818,82.14226717,999,1,
S96-A69,UCM6C1W48,Unknown,1,NLRP3,Test,999,0,Fail,0.021197818,999,999,0,
S96-A68,UCM6C1W48,Unknown,1,IRF4,Test,999,0,Fail,0.021197818,999,999,0,
S96-A67,UCM6C1W48,Unknown,1,IL4,Test,999,0,Fail,0.021197818,999,999,0,
S96-A78,UCM6C1W48,Unknown,1,IL12RB1,Test,18.40428687,1,Pass,0.021197818,85.0291441,999,1,
S96-A77,UCM6C1W48,Unknown,1,IFI44L,Test,999,0,Fail,0.021197818,999,999,0,
S96-A76,UCM6C1W48,Unknown,1,GAPDH,Test,12.50374301,1,Pass,0.021197818,81.75601145,999,1,
S96-A75,UCM6C1W48,Unknown,1,CDC42,Test,16.34971186,1,Pass,0.021197818,78.4120345,999,1,
S96-A74,UCM6C1W48,Unknown,1,CD28,Test,13.85768401,1,Pass,0.021197818,80.41078551,999,1,
S96-A73,UCM6C1W48,Unknown,1,CCR1,Test,999,0,Fail,0.021197818,999,999,0,
S96-A84,UCM6C1W48,Unknown,1,ZAP70,Test,16.24681562,1,Pass,0.021197818,84.89009806,999,1,
S96-A83,UCM6C1W48,Unknown,1,TGFBR2,Test,18.55163102,1,Pass,0.021197818,80.8751259,999,1,
S96-A82,UCM6C1W48,Unknown,1,RORC,Test,16.1931692,1,Pass,0.021197818,85.00024938,999,1,
S96-A81,UCM6C1W48,Unknown,1,NR4A1,Test,999,0,Fail,0.021197818,999,999,0,
S96-A80,UCM6C1W48,Unknown,1,IRF7,Test,19.73721142,1,Pass,0.021197818,89.9634155,999,1,
S96-A79,UCM6C1W48,Unknown,1,IL4R,Test,999,0,Fail,0.021197818,999,999,0,
S96-A90,UCM6C1W48,Unknown,1,IL17A,Test,999,0,Fail,0.021197818,999,999,0,
S96-A89,UCM6C1W48,Unknown,1,IFIT1,Test,14.81587711,1,Pass,0.021197818,79.36276333,999,1,
S96-A88,UCM6C1W48,Unknown,1,GATA3,Test,999,0,Fail,0.021197818,999,999,0,
S96-A87,UCM6C1W48,Unknown,1,CTLA4,Test,14.55398447,1,Pass,0.021197818,83.99229888,999,1,
S96-A86,UCM6C1W48,Unknown,1,CD3E,Test,13.28874619,1,Pass,0.021197818,79.96824968,999,1,
S96-A85,UCM6C1W48,Unknown,1,CCR2,Test,14.48126545,1,Pass,0.021197818,82.27821207,999,1,
S96-A96,UCM6C1W48,Unknown,1,ZEB2,Test,999,0,Fail,0.021197818,999,999,0,
S96-A95,UCM6C1W48,Unknown,1,TNF,Test,16.58964241,1,Pass,0.021197818,84.05197986,999,1,
S96-A94,UCM6C1W48,Unknown,1,RPL13A,Test,16.54002202,1,Pass,0.021197818,90.08070379,999,1,
S96-A93,UCM6C1W48,Unknown,1,PDCD1,Test,999,0,Fail,0.021197818,999,999,0,
S96-A92,UCM6C1W48,Unknown,1,IRF9,Test,999,0,Fail,0.021197818,999,999,0,
S96-A91,UCM6C1W48,Unknown,1,IL5,Test,999,0,Fail,0.021197818,999,999,0,
S06-A01,NBD3C1W41,Unknown,1,AIM2,Test,999,0,Fail,0.021197818,999,999,0,
S06-A02,NBD3C1W41,Unknown,1,CCR3,Test,14.34499311,1,Pass,0.021197818,77.87782142,999,1,
S06-A03,NBD3C1W41,Unknown,1,CD4,Test,999,0,Fail,0.021197818,999,999,0,
S06-A04,NBD3C1W41,Unknown,1,CXCL10,Test,15.22358384,1,Pass,0.021197818,80.09445028,999,1,
S06-A05,NBD3C1W41,Unknown,1,GSK3A,Test,16.05277313,1,Pass,0.021197818,83.0266599,999,1,
S06-A06,NBD3C1W41,Unknown,1,IFIT3,Test,15.4955047,1,Pass,0.021197818,79.5641156,999,1,
S06-A07,NBD3C1W41,Unknown,1,IL2,Test,999,0,Fail,0.021197818,999,999,0,
S06-A08,NBD3C1W41,Unknown,1,IL5RA,Test,999,0,Fail,0.021197818,999,999,0,
S06-A09,NBD3C1W41,Unknown,1,ISG15,Test,18.06103594,1,Pass,0.021197818,89.04074723,999,1,
S06-A10,NBD3C1W41,Unknown,1,PPARA,Test,999,0,Fail,0.021197818,999,999,0,
S06-A11,NBD3C1W41,Unknown,1,SOCS3,Test,16.73034938,1,Pass,0.021197818,86.08336265,999,1,
S06-A12,NBD3C1W41,Unknown,1,TNFAIP3,Test,13.3073598,1,Pass,0.021197818,84.14619643,999,1,
S06-A13,NBD3C1W41,Unknown,1,B2M,Test,9.813122556,1,Pass,0.021197818,82.82323709,999,1,
S06-A14,NBD3C1W41,Unknown,1,CCR4,Test,14.86971873,0,Fail,0.021197818,999,76.34388818,0,
S06-A15,NBD3C1W41,Unknown,1,CD40,Test,14.80828954,1,Pass,0.021197818,87.34294417,999,1,
S06-A16,NBD3C1W41,Unknown,1,CXCL9,Test,999,0,Fail,0.021197818,999,999,0,
S06-A17,NBD3C1W41,Unknown,1,GSK3B,Test,16.10107636,1,Pass,0.021197818,81.06760544,999,1,
S06-A18,NBD3C1W41,Unknown,1,IFNAR1,Test,16.2071571,1,Pass,0.021197818,77.08884306,999,1,
S06-A19,NBD3C1W41,Unknown,1,IL21,Test,999,0,Fail,0.021197818,999,999,0,
S06-A20,NBD3C1W41,Unknown,1,IL7,Test,999,0,Fail,0.021197818,999,999,0,
S06-A21,NBD3C1W41,Unknown,1,JAK1,Test,13.65377307,1,Pass,0.021197818,81.83141671,999,1,
S06-A22,NBD3C1W41,Unknown,1,PPARG,Test,999,0,Fail,0.021197818,999,999,0,
S06-A23,NBD3C1W41,Unknown,1,STAT1,Test,14.72418658,1,Pass,0.021197818,81.26996176,999,1,
S06-A24,NBD3C1W41,Unknown,1,TNFRSF1A,Test,16.32254996,1,Pass,0.021197818,87.79387232,999,1,
S06-A25,NBD3C1W41,Unknown,1,BCL2,Test,14.9870624,1,Pass,0.021197818,85.39077311,999,1,
S06-A26,NBD3C1W41,Unknown,1,CCR5,Test,14.08608257,1,Pass,0.021197818,80.44756928,999,1,
S06-A27,NBD3C1W41,Unknown,1,CD44,Test,13.41944029,1,Pass,0.021197818,87.09708014,999,1,
S06-A28,NBD3C1W41,Unknown,1,CXCR3,Test,15.71880066,1,Pass,0.021197818,86.24675349,999,1,
S06-A29,NBD3C1W41,Unknown,1,HLA-DRA,Test,16.09154746,1,Pass,0.021197818,80.38624019,999,1,
S06-A30,NBD3C1W41,Unknown,1,IFNAR2,Test,14.85211283,1,Pass,0.021197818,81.2948261,999,1,
S06-A31,NBD3C1W41,Unknown,1,IL25,Test,14.08358402,1,Pass,0.021197818,84.63466877,999,1,
S06-A32,NBD3C1W41,Unknown,1,IL7R,Test,12.11114979,1,Pass,0.021197818,80.7262663,999,1,
S06-A33,NBD3C1W41,Unknown,1,JAK2,Test,13.76998528,1,Pass,0.021197818,77.73082427,999,1,
S06-A34,NBD3C1W41,Unknown,1,PPARGC1A,Test,999,0,Fail,0.021197818,999,999,0,
S06-A35,NBD3C1W41,Unknown,1,STAT3,Test,16.38463009,1,Pass,0.021197818,82.85094318,999,1,
S06-A36,NBD3C1W41,Unknown,1,TNFRSF1B,Test,15.42874371,1,Pass,0.021197818,85.72591902,999,1,
S06-A37,NBD3C1W41,Unknown,1,BCL6,Test,999,0,Fail,0.021197818,999,999,0,
S06-A38,NBD3C1W41,Unknown,1,CCR6,Test,14.04350177,1,Pass,0.021197818,84.64237668,999,1,
S06-A39,NBD3C1W41,Unknown,1,CD52,Test,12.72996312,1,Pass,0.021197818,79.29186079,999,1,
S06-A40,NBD3C1W41,Unknown,1,CXCR4,Test,12.42654752,1,Pass,0.021197818,81.98414931,999,1,
S06-A41,NBD3C1W41,Unknown,1,ICAM1,Test,16.83518452,0,Fail,0.021197818,999,89.0143687,0,
S06-A42,NBD3C1W41,Unknown,1,IFNG,Test,16.02756873,1,Pass,0.021197818,76.89504202,999,1,
S06-A43,NBD3C1W41,Unknown,1,IL2RA,Test,999,0,Fail,0.021197818,999,999,0,
S06-A44,NBD3C1W41,Unknown,1,IRF1,Test,12.59610278,1,Pass,0.021197818,83.78717463,999,1,
S06-A45,NBD3C1W41,Unknown,1,LY6E,Test,13.61717884,1,Pass,0.021197818,84.88588002,999,1,
S06-A46,NBD3C1W41,Unknown,1,PTEN,Test,13.4248214,1,Pass,0.021197818,79.29695389,999,1,
S06-A47,NBD3C1W41,Unknown,1,STAT4,Test,999,0,Fail,0.021197818,999,999,0,
S06-A48,NBD3C1W41,Unknown,1,TRAF2,Test,999,0,Fail,0.021197818,999,999,0,
S06-A54,NBD3C1W41,Unknown,1,IFNGR1,Test,14.48598459,1,Pass,0.021197818,80.24976191,999,1,
S06-A53,NBD3C1W41,Unknown,1,ICOS,Test,999,0,Fail,0.021197818,999,999,0,
S06-A52,NBD3C1W41,Unknown,1,FOXP3,Test,999,0,Fail,0.021197818,999,999,0,
S06-A51,NBD3C1W41,Unknown,1,CD53,Test,14.96305884,1,Pass,0.021197818,81.13828863,999,1,
S06-A50,NBD3C1W41,Unknown,1,CCR7,Test,13.77417966,1,Pass,0.021197818,81.43950843,999,1,
S06-A49,NBD3C1W41,Unknown,1,C3,Test,999,0,Fail,0.021197818,999,999,0,
S06-A60,NBD3C1W41,Unknown,1,TYK2,Test,24.29863907,0,Fail,0.021197818,999,78.84359125,0,
S06-A59,NBD3C1W41,Unknown,1,STAT5B,Test,16.46206586,0,Fail,0.021197818,999,83.85097391,0,
