ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S96-A31,EMPTY2,Unknown,1,IL25,Test,999,0,Fail,0.023689035,999,999,0,
S96-A32,EMPTY2,Unknown,1,IL7R,Test,999,0,Fail,0.023689035,999,999,0,
S96-A33,EMPTY2,Unknown,1,JAK2,Test,999,0,Fail,0.023689035,999,999,0,
S96-A34,EMPTY2,Unknown,1,PPARGC1A,Test,999,0,Fail,0.023689035,999,999,0,
S96-A35,EMPTY2,Unknown,1,STAT3,Test,999,0,Fail,0.023689035,999,999,0,
S96-A36,EMPTY2,Unknown,1,TNFRSF1B,Test,22.96286682,0,Fail,0.023689035,999,71.62898445,0,
S96-A37,EMPTY2,Unknown,1,BCL6,Test,999,0,Fail,0.023689035,999,999,0,
S96-A38,EMPTY2,Unknown,1,CCR6,Test,999,0,Fail,0.023689035,999,999,0,
S96-A39,EMPTY2,Unknown,1,CD52,Test,999,0,Fail,0.023689035,999,999,0,
S96-A40,EMPTY2,Unknown,1,CXCR4,Test,999,0,Fail,0.023689035,999,999,0,
S96-A41,EMPTY2,Unknown,1,ICAM1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A42,EMPTY2,Unknown,1,IFNG,Test,999,0,Fail,0.023689035,999,999,0,
S96-A43,EMPTY2,Unknown,1,IL2RA,Test,999,0,Fail,0.023689035,999,999,0,
S96-A44,EMPTY2,Unknown,1,IRF1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A45,EMPTY2,Unknown,1,LY6E,Test,999,0,Fail,0.023689035,999,999,0,
S96-A46,EMPTY2,Unknown,1,PTEN,Test,999,0,Fail,0.023689035,999,999,0,
S96-A47,EMPTY2,Unknown,1,STAT4,Test,999,0,Fail,0.023689035,999,999,0,
S96-A48,EMPTY2,Unknown,1,TRAF2,Test,999,0,Fail,0.023689035,999,999,0,
S96-A54,EMPTY2,Unknown,1,IFNGR1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A53,EMPTY2,Unknown,1,ICOS,Test,999,0,Fail,0.023689035,999,999,0,
S96-A52,EMPTY2,Unknown,1,FOXP3,Test,999,0,Fail,0.023689035,999,999,0,
S96-A51,EMPTY2,Unknown,1,CD53,Test,999,0,Fail,0.023689035,999,999,0,
S96-A50,EMPTY2,Unknown,1,CCR7,Test,999,0,Fail,0.023689035,999,999,0,
S96-A49,EMPTY2,Unknown,1,C3,Test,999,0,Fail,0.023689035,999,999,0,
S96-A60,EMPTY2,Unknown,1,TYK2,Test,25.16083756,0,Fail,0.023689035,999,78.97620953,0,
S96-A59,EMPTY2,Unknown,1,STAT5B,Test,999,0,Fail,0.023689035,999,999,0,
S96-A58,EMPTY2,Unknown,1,RAC1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A57,EMPTY2,Unknown,1,NFKB1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A56,EMPTY2,Unknown,1,IRF2,Test,999,0,Fail,0.023689035,999,999,0,
S96-A55,EMPTY2,Unknown,1,IL3,Test,999,0,Fail,0.023689035,999,999,0,
S96-A66,EMPTY2,Unknown,1,IL10,Test,999,0,Fail,0.023689035,999,999,0,
S96-A65,EMPTY2,Unknown,1,IFI44,Test,999,0,Fail,0.023689035,999,999,0,
S96-A64,EMPTY2,Unknown,1,FYN,Test,999,0,Fail,0.023689035,999,999,0,
S96-A63,EMPTY2,Unknown,1,CD8A,Test,999,0,Fail,0.023689035,999,999,0,
S96-A62,EMPTY2,Unknown,1,CD274,Test,999,0,Fail,0.023689035,999,999,0,
S96-A61,EMPTY2,Unknown,1,C5,Test,999,0,Fail,0.023689035,999,999,0,
S96-A72,EMPTY2,Unknown,1,VAV1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A71,EMPTY2,Unknown,1,TBX21,Test,999,0,Fail,0.023689035,999,999,0,
S96-A70,EMPTY2,Unknown,1,RAC2,Test,21.6671851,0,Fail,0.023689035,999,76.28683935,0,
S96-A69,EMPTY2,Unknown,1,NLRP3,Test,999,0,Fail,0.023689035,999,999,0,
S96-A68,EMPTY2,Unknown,1,IRF4,Test,999,0,Fail,0.023689035,999,999,0,
S96-A67,EMPTY2,Unknown,1,IL4,Test,999,0,Fail,0.023689035,999,999,0,
S96-A78,EMPTY2,Unknown,1,IL12RB1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A77,EMPTY2,Unknown,1,IFI44L,Test,999,0,Fail,0.023689035,999,999,0,
S96-A76,EMPTY2,Unknown,1,GAPDH,Test,27.48077773,0,Fail,0.023689035,999,71.71739163,0,
S96-A75,EMPTY2,Unknown,1,CDC42,Test,26.33537539,0,Fail,0.023689035,999,74.87896322,0,
S96-A74,EMPTY2,Unknown,1,CD28,Test,999,0,Fail,0.023689035,999,999,0,
S96-A73,EMPTY2,Unknown,1,CCR1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A84,EMPTY2,Unknown,1,ZAP70,Test,999,0,Fail,0.023689035,999,999,0,
S96-A83,EMPTY2,Unknown,1,TGFBR2,Test,999,0,Fail,0.023689035,999,999,0,
S96-A82,EMPTY2,Unknown,1,RORC,Test,999,0,Fail,0.023689035,999,999,0,
S96-A81,EMPTY2,Unknown,1,NR4A1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A80,EMPTY2,Unknown,1,IRF7,Test,999,0,Fail,0.023689035,999,999,0,
S96-A79,EMPTY2,Unknown,1,IL4R,Test,999,0,Fail,0.023689035,999,999,0,
S96-A90,EMPTY2,Unknown,1,IL17A,Test,999,0,Fail,0.023689035,999,999,0,
S96-A89,EMPTY2,Unknown,1,IFIT1,Test,999,0,Fail,0.023689035,999,999,0,
S96-A88,EMPTY2,Unknown,1,GATA3,Test,19.47970084,0,Fail,0.023689035,999,77.77186926,0,
S96-A87,EMPTY2,Unknown,1,CTLA4,Test,999,0,Fail,0.023689035,999,999,0,
S96-A86,EMPTY2,Unknown,1,CD3E,Test,999,0,Fail,0.023689035,999,999,0,
S96-A85,EMPTY2,Unknown,1,CCR2,Test,999,0,Fail,0.023689035,999,999,0,
S96-A96,EMPTY2,Unknown,1,ZEB2,Test,999,0,Fail,0.023689035,999,999,0,
S96-A95,EMPTY2,Unknown,1,TNF,Test,999,0,Fail,0.023689035,999,999,0,
S96-A94,EMPTY2,Unknown,1,RPL13A,Test,999,0,Fail,0.023689035,999,999,0,
S96-A93,EMPTY2,Unknown,1,PDCD1,Test,26.80984894,0,Fail,0.023689035,999,999,0,
S96-A92,EMPTY2,Unknown,1,IRF9,Test,999,0,Fail,0.023689035,999,999,0,
S96-A91,EMPTY2,Unknown,1,IL5,Test,999,0,Fail,0.023689035,999,999,0,
S06-A01,InflMAIT9,Unknown,1,AIM2,Test,999,0,Fail,0.023689035,999,999,0,
S06-A02,InflMAIT9,Unknown,1,CCR3,Test,15.64704989,1,Pass,0.023689035,77.87049677,999,1,
S06-A03,InflMAIT9,Unknown,1,CD4,Test,999,0,Fail,0.023689035,999,999,0,
S06-A04,InflMAIT9,Unknown,1,CXCL10,Test,15.17915426,1,Pass,0.023689035,80.05613316,999,1,
S06-A05,InflMAIT9,Unknown,1,GSK3A,Test,999,0,Fail,0.023689035,999,999,0,
S06-A06,InflMAIT9,Unknown,1,IFIT3,Test,14.43532099,1,Pass,0.023689035,79.57628633,999,1,
S06-A07,InflMAIT9,Unknown,1,IL2,Test,25.08262739,0,Fail,0.023689035,999,72.93938353,0,
S06-A08,InflMAIT9,Unknown,1,IL5RA,Test,999,0,Fail,0.023689035,999,999,0,
S06-A09,InflMAIT9,Unknown,1,ISG15,Test,17.01081944,0,Fail,0.023689035,999,999,0,
S06-A10,InflMAIT9,Unknown,1,PPARA,Test,999,0,Fail,0.023689035,999,999,0,
S06-A11,InflMAIT9,Unknown,1,SOCS3,Test,17.14574387,0,Fail,0.023689035,999,999,0,
S06-A12,InflMAIT9,Unknown,1,TNFAIP3,Test,9.833055573,1,Pass,0.023689035,84.01905186,999,1,
S06-A13,InflMAIT9,Unknown,1,B2M,Test,10.21942839,1,Pass,0.023689035,82.80138495,999,1,
S06-A14,InflMAIT9,Unknown,1,CCR4,Test,14.8486863,0,Fail,0.023689035,999,76.58242903,0,
S06-A15,InflMAIT9,Unknown,1,CD40,Test,15.23643069,1,Pass,0.023689035,87.28126098,999,1,
S06-A16,InflMAIT9,Unknown,1,CXCL9,Test,999,0,Fail,0.023689035,999,999,0,
S06-A17,InflMAIT9,Unknown,1,GSK3B,Test,999,0,Fail,0.023689035,999,999,0,
S06-A18,InflMAIT9,Unknown,1,IFNAR1,Test,27.5415237,0,Fail,0.023689035,999,999,0,
S06-A19,InflMAIT9,Unknown,1,IL21,Test,999,0,Fail,0.023689035,999,999,0,
S06-A20,InflMAIT9,Unknown,1,IL7,Test,999,0,Fail,0.023689035,999,999,0,
S06-A21,InflMAIT9,Unknown,1,JAK1,Test,13.97805842,1,Pass,0.023689035,81.70350512,999,1,
S06-A22,InflMAIT9,Unknown,1,PPARG,Test,999,0,Fail,0.023689035,999,999,0,
S06-A23,InflMAIT9,Unknown,1,STAT1,Test,999,0,Fail,0.023689035,999,999,0,
S06-A24,InflMAIT9,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.023689035,999,999,0,
S06-A25,InflMAIT9,Unknown,1,BCL2,Test,22.31619971,1,Pass,0.023689035,85.32216503,999,1,
S06-A26,InflMAIT9,Unknown,1,CCR5,Test,999,0,Fail,0.023689035,999,999,0,
S06-A27,InflMAIT9,Unknown,1,CD44,Test,12.79752193,1,Pass,0.023689035,87.01784989,999,1,
S06-A28,InflMAIT9,Unknown,1,CXCR3,Test,16.16077449,0,Fail,0.023689035,999,999,0,
S06-A29,InflMAIT9,Unknown,1,HLA-DRA,Test,999,0,Fail,0.023689035,999,999,0,
S06-A30,InflMAIT9,Unknown,1,IFNAR2,Test,999,0,Fail,0.023689035,999,999,0,
S06-A31,InflMAIT9,Unknown,1,IL25,Test,15.1209445,1,Pass,0.023689035,84.35584589,999,1,
S06-A32,InflMAIT9,Unknown,1,IL7R,Test,11.10422466,1,Pass,0.023689035,80.65201636,999,1,
S06-A33,InflMAIT9,Unknown,1,JAK2,Test,15.84148384,0,Fail,0.023689035,999,999,0,
S06-A34,InflMAIT9,Unknown,1,PPARGC1A,Test,999,0,Fail,0.023689035,999,999,0,
S06-A35,InflMAIT9,Unknown,1,STAT3,Test,14.59381084,1,Pass,0.023689035,82.72685307,999,1,
S06-A36,InflMAIT9,Unknown,1,TNFRSF1B,Test,15.83058397,1,Pass,0.023689035,85.68292099,999,1,
S06-A37,InflMAIT9,Unknown,1,BCL6,Test,999,0,Fail,0.023689035,999,999,0,
S06-A38,InflMAIT9,Unknown,1,CCR6,Test,17.18744337,1,Pass,0.023689035,84.5658514,999,1,
S06-A39,InflMAIT9,Unknown,1,CD52,Test,15.08678559,1,Pass,0.023689035,79.11324104,999,1,
S06-A40,InflMAIT9,Unknown,1,CXCR4,Test,10.18113184,1,Pass,0.023689035,81.85935196,999,1,
S06-A41,InflMAIT9,Unknown,1,ICAM1,Test,16.02318064,0,Fail,0.023689035,999,88.97222285,0,
S06-A42,InflMAIT9,Unknown,1,IFNG,Test,999,0,Fail,0.023689035,999,999,0,
S06-A43,InflMAIT9,Unknown,1,IL2RA,Test,22.61859204,0,Fail,0.023689035,999,77.68264083,0,
S06-A44,InflMAIT9,Unknown,1,IRF1,Test,16.8096291,1,Pass,0.023689035,83.67174081,999,1,
S06-A45,InflMAIT9,Unknown,1,LY6E,Test,17.41905626,1,Pass,0.023689035,84.33277015,999,1,
S06-A46,InflMAIT9,Unknown,1,PTEN,Test,999,0,Fail,0.023689035,999,999,0,
S06-A47,InflMAIT9,Unknown,1,STAT4,Test,14.99493651,0,Fail,0.023689035,999,999,0,
S06-A48,InflMAIT9,Unknown,1,TRAF2,Test,16.38599222,0,Fail,0.023689035,999,999,0,
S06-A54,InflMAIT9,Unknown,1,IFNGR1,Test,14.68428652,0,Fail,0.023689035,999,999,0,
S06-A53,InflMAIT9,Unknown,1,ICOS,Test,24.31978484,0,Fail,0.023689035,999,78.94466948,0,
S06-A52,InflMAIT9,Unknown,1,FOXP3,Test,999,0,Fail,0.023689035,999,999,0,
S06-A51,InflMAIT9,Unknown,1,CD53,Test,14.75192924,1,Pass,0.023689035,81.04042389,999,1,
S06-A50,InflMAIT9,Unknown,1,CCR7,Test,999,0,Fail,0.023689035,999,999,0,
S06-A49,InflMAIT9,Unknown,1,C3,Test,999,0,Fail,0.023689035,999,999,0,
S06-A60,InflMAIT9,Unknown,1,TYK2,Test,17.15539974,1,Pass,0.023689035,84.86662209,999,1,
S06-A59,InflMAIT9,Unknown,1,STAT5B,Test,999,0,Fail,0.023689035,999,999,0,
S06-A58,InflMAIT9,Unknown,1,RAC1,Test,13.88796061,0,Fail,0.023689035,999,999,0,
S06-A57,InflMAIT9,Unknown,1,NFKB1,Test,999,0,Fail,0.023689035,999,999,0,
S06-A56,InflMAIT9,Unknown,1,IRF2,Test,999,0,Fail,0.023689035,999,999,0,
S06-A55,InflMAIT9,Unknown,1,IL3,Test,999,0,Fail,0.023689035,999,999,0,
S06-A66,InflMAIT9,Unknown,1,IL10,Test,999,0,Fail,0.023689035,999,999,0,
S06-A65,InflMAIT9,Unknown,1,IFI44,Test,13.4447238,1,Pass,0.023689035,78.70310061,999,1,
S06-A64,InflMAIT9,Unknown,1,FYN,Test,14.71831345,1,Pass,0.023689035,77.22120333,999,1,
S06-A63,InflMAIT9,Unknown,1,CD8A,Test,23.70372988,0,Fail,0.023689035,999,999,0,
S06-A62,InflMAIT9,Unknown,1,CD274,Test,999,0,Fail,0.023689035,999,999,0,
S06-A61,InflMAIT9,Unknown,1,C5,Test,999,0,Fail,0.023689035,999,999,0,
S06-A72,InflMAIT9,Unknown,1,VAV1,Test,999,0,Fail,0.023689035,999,999,0,
S06-A71,InflMAIT9,Unknown,1,TBX21,Test,16.41596637,0,Fail,0.023689035,999,999,0,
S06-A70,InflMAIT9,Unknown,1,RAC2,Test,14.48021453,1,Pass,0.023689035,81.94592043,999,1,
S06-A69,InflMAIT9,Unknown,1,NLRP3,Test,17.22870054,1,Pass,0.023689035,83.66155922,999,1,
S06-A68,InflMAIT9,Unknown,1,IRF4,Test,999,0,Fail,0.023689035,999,999,0,
S06-A67,InflMAIT9,Unknown,1,IL4,Test,999,0,Fail,0.023689035,999,999,0,
S06-A78,InflMAIT9,Unknown,1,IL12RB1,Test,999,0,Fail,0.023689035,999,999,0,
S06-A77,InflMAIT9,Unknown,1,IFI44L,Test,18.30082993,0,Fail,0.023689035,999,82.27308307,0,
S06-A76,InflMAIT9,Unknown,1,GAPDH,Test,12.86699649,1,Pass,0.023689035,81.39594909,999,1,
S06-A75,InflMAIT9,Unknown,1,CDC42,Test,11.95702735,1,Pass,0.023689035,78.14378838,999,1,
S06-A74,InflMAIT9,Unknown,1,CD28,Test,16.28224877,1,Pass,0.023689035,80.09066031,999,1,
S06-A73,InflMAIT9,Unknown,1,CCR1,Test,18.20605728,0,Fail,0.023689035,999,999,0,
S06-A84,InflMAIT9,Unknown,1,ZAP70,Test,999,0,Fail,0.023689035,999,999,0,
S06-A83,InflMAIT9,Unknown,1,TGFBR2,Test,16.31671937,1,Pass,0.023689035,80.7458399,999,1,
S06-A82,InflMAIT9,Unknown,1,RORC,Test,17.19108386,1,Pass,0.023689035,84.79405519,999,1,
S06-A81,InflMAIT9,Unknown,1,NR4A1,Test,23.06845864,0,Fail,0.023689035,999,90.88925552,0,
S06-A80,InflMAIT9,Unknown,1,IRF7,Test,18.79755175,1,Pass,0.023689035,89.8596135,999,1,
S06-A79,InflMAIT9,Unknown,1,IL4R,Test,999,0,Fail,0.023689035,999,999,0,
S06-A90,InflMAIT9,Unknown,1,IL17A,Test,999,0,Fail,0.023689035,999,999,0,
S06-A89,InflMAIT9,Unknown,1,IFIT1,Test,16.4142048,1,Pass,0.023689035,79.84397179,999,1,
S06-A88,InflMAIT9,Unknown,1,GATA3,Test,16.37652485,1,Pass,0.023689035,87.73038257,999,1,
S06-A87,InflMAIT9,Unknown,1,CTLA4,Test,14.20893465,1,Pass,0.023689035,83.79743947,999,1,
S06-A86,InflMAIT9,Unknown,1,CD3E,Test,12.48605611,1,Pass,0.023689035,79.77353724,999,1,
S06-A85,InflMAIT9,Unknown,1,CCR2,Test,999,0,Fail,0.023689035,999,999,0,
S06-A96,InflMAIT9,Unknown,1,ZEB2,Test,999,0,Fail,0.023689035,999,999,0,
S06-A95,InflMAIT9,Unknown,1,TNF,Test,18.21359999,0,Fail,0.023689035,999,88.2869752,0,
S06-A94,InflMAIT9,Unknown,1,RPL13A,Test,13.54484449,1,Pass,0.023689035,89.7292211,999,1,
S06-A93,InflMAIT9,Unknown,1,PDCD1,Test,27.50910915,0,Fail,0.023689035,999,999,0,
S06-A92,InflMAIT9,Unknown,1,IRF9,Test,16.79493541,0,Fail,0.023689035,999,82.06907567,0,
S06-A91,InflMAIT9,Unknown,1,IL5,Test,999,0,Fail,0.023689035,999,999,0,
S95-A01,BloodMAIT24,Unknown,1,AIM2,Test,999,0,Fail,0.023689035,999,999,0,
S95-A02,BloodMAIT24,Unknown,1,CCR3,Test,999,0,Fail,0.023689035,999,999,0,
S95-A03,BloodMAIT24,Unknown,1,CD4,Test,999,0,Fail,0.023689035,999,999,0,
S95-A04,BloodMAIT24,Unknown,1,CXCL10,Test,17.82244405,1,Pass,0.023689035,79.97174332,999,1,
S95-A05,BloodMAIT24,Unknown,1,GSK3A,Test,16.55251033,1,Pass,0.023689035,82.84343963,999,1,
S95-A06,BloodMAIT24,Unknown,1,IFIT3,Test,15.21009585,1,Pass,0.023689035,79.37645134,999,1,
S95-A07,BloodMAIT24,Unknown,1,IL2,Test,999,0,Fail,0.023689035,999,999,0,
S95-A08,BloodMAIT24,Unknown,1,IL5RA,Test,999,0,Fail,0.023689035,999,999,0,
S95-A09,BloodMAIT24,Unknown,1,ISG15,Test,16.79755129,1,Pass,0.023689035,88.94164127,999,1,
S95-A10,BloodMAIT24,Unknown,1,PPARA,Test,999,0,Fail,0.023689035,999,999,0,
S95-A11,BloodMAIT24,Unknown,1,SOCS3,Test,17.58771317,1,Pass,0.023689035,85.98337949,999,1,
S95-A12,BloodMAIT24,Unknown,1,TNFAIP3,Test,12.98841307,0,Fail,0.023689035,999,999,0,
S95-A13,BloodMAIT24,Unknown,1,B2M,Test,9.944540547,1,Pass,0.023689035,82.73627723,999,1,
S95-A14,BloodMAIT24,Unknown,1,CCR4,Test,13.84708626,0,Fail,0.023689035,999,76.54966392,0,
S95-A15,BloodMAIT24,Unknown,1,CD40,Test,999,0,Fail,0.023689035,999,999,0,
S95-A16,BloodMAIT24,Unknown,1,CXCL9,Test,999,0,Fail,0.023689035,999,999,0,
S95-A17,BloodMAIT24,Unknown,1,GSK3B,Test,999,0,Fail,0.023689035,999,999,0,
S95-A18,BloodMAIT24,Unknown,1,IFNAR1,Test,21.44152749,0,Fail,0.023689035,999,78.44947741,0,
S95-A19,BloodMAIT24,Unknown,1,IL21,Test,999,0,Fail,0.023689035,999,999,0,
S95-A20,BloodMAIT24,Unknown,1,IL7,Test,999,0,Fail,0.023689035,999,999,0,
S95-A21,BloodMAIT24,Unknown,1,JAK1,Test,14.31550574,1,Pass,0.023689035,81.67256455,999,1,
S95-A22,BloodMAIT24,Unknown,1,PPARG,Test,999,0,Fail,0.023689035,999,999,0,
S95-A23,BloodMAIT24,Unknown,1,STAT1,Test,15.58020874,1,Pass,0.023689035,80.99954964,999,1,
S95-A24,BloodMAIT24,Unknown,1,TNFRSF1A,Test,16.44742224,1,Pass,0.023689035,87.68791984,999,1,
S95-A25,BloodMAIT24,Unknown,1,BCL2,Test,14.95173762,1,Pass,0.023689035,85.30902693,999,1,
S95-A26,BloodMAIT24,Unknown,1,CCR5,Test,14.60647295,1,Pass,0.023689035,80.40766393,999,1,
S95-A27,BloodMAIT24,Unknown,1,CD44,Test,13.92442861,1,Pass,0.023689035,86.93394419,999,1,
S95-A28,BloodMAIT24,Unknown,1,CXCR3,Test,16.51573147,0,Fail,0.023689035,999,999,0,
S95-A29,BloodMAIT24,Unknown,1,HLA-DRA,Test,999,0,Fail,0.023689035,999,999,0,
S95-A30,BloodMAIT24,Unknown,1,IFNAR2,Test,16.86024073,0,Fail,0.023689035,999,999,0,
S95-A31,BloodMAIT24,Unknown,1,IL25,Test,18.15000651,1,Pass,0.023689035,84.27759343,999,1,
S95-A32,BloodMAIT24,Unknown,1,IL7R,Test,10.95236658,1,Pass,0.023689035,80.38621563,999,1,
S95-A33,BloodMAIT24,Unknown,1,JAK2,Test,15.08105627,0,Fail,0.023689035,999,999,0,
S95-A34,BloodMAIT24,Unknown,1,PPARGC1A,Test,999,0,Fail,0.023689035,999,999,0,
S95-A35,BloodMAIT24,Unknown,1,STAT3,Test,17.0321824,1,Pass,0.023689035,82.6121818,999,1,
S95-A36,BloodMAIT24,Unknown,1,TNFRSF1B,Test,16.76998401,1,Pass,0.023689035,85.5627893,999,1,
S95-A37,BloodMAIT24,Unknown,1,BCL6,Test,999,0,Fail,0.023689035,999,999,0,
S95-A38,BloodMAIT24,Unknown,1,CCR6,Test,15.96437157,1,Pass,0.023689035,84.39160736,999,1,
S95-A39,BloodMAIT24,Unknown,1,CD52,Test,12.97530725,1,Pass,0.023689035,79.04739299,999,1,
S95-A40,BloodMAIT24,Unknown,1,CXCR4,Test,14.87175719,1,Pass,0.023689035,81.7672072,999,1,
S95-A41,BloodMAIT24,Unknown,1,ICAM1,Test,17.26479837,0,Fail,0.023689035,999,999,0,
S95-A42,BloodMAIT24,Unknown,1,IFNG,Test,999,0,Fail,0.023689035,999,999,0,
S95-A43,BloodMAIT24,Unknown,1,IL2RA,Test,999,0,Fail,0.023689035,999,999,0,
S95-A44,BloodMAIT24,Unknown,1,IRF1,Test,13.8292565,1,Pass,0.023689035,83.55109215,999,1,
S95-A45,BloodMAIT24,Unknown,1,LY6E,Test,15.44721167,1,Pass,0.023689035,84.18938821,999,1,
S95-A46,BloodMAIT24,Unknown,1,PTEN,Test,15.16644761,0,Fail,0.023689035,999,999,0,
S95-A47,BloodMAIT24,Unknown,1,STAT4,Test,17.37483216,1,Pass,0.023689035,79.95448118,999,1,
S95-A48,BloodMAIT24,Unknown,1,TRAF2,Test,17.1798809,0,Fail,0.023689035,999,999,0,
S95-A54,BloodMAIT24,Unknown,1,IFNGR1,Test,14.14981145,1,Pass,0.023689035,79.96686235,999,1,
S95-A53,BloodMAIT24,Unknown,1,ICOS,Test,14.99720588,1,Pass,0.023689035,77.61504032,999,1,
S95-A52,BloodMAIT24,Unknown,1,FOXP3,Test,999,0,Fail,0.023689035,999,999,0,
S95-A51,BloodMAIT24,Unknown,1,CD53,Test,14.42641356,1,Pass,0.023689035,80.95087148,999,1,
S95-A50,BloodMAIT24,Unknown,1,CCR7,Test,16.29885115,1,Pass,0.023689035,81.22210842,999,1,
S95-A49,BloodMAIT24,Unknown,1,C3,Test,19.05086068,0,Fail,0.023689035,999,86.33789976,0,
S95-A60,BloodMAIT24,Unknown,1,TYK2,Test,23.78370278,0,Fail,0.023689035,999,78.76947703,0,
S95-A59,BloodMAIT24,Unknown,1,STAT5B,Test,15.75372129,1,Pass,0.023689035,81.26272389,70.03336951,0.818824164,
S95-A58,BloodMAIT24,Unknown,1,RAC1,Test,15.73667488,0,Fail,0.023689035,999,81.6376326,0,
S95-A57,BloodMAIT24,Unknown,1,NFKB1,Test,16.46426452,1,Pass,0.023689035,79.54766626,999,1,
S95-A56,BloodMAIT24,Unknown,1,IRF2,Test,15.89442416,1,Pass,0.023689035,81.64293936,999,1,
S95-A55,BloodMAIT24,Unknown,1,IL3,Test,999,0,Fail,0.023689035,999,999,0,
S95-A66,BloodMAIT24,Unknown,1,IL10,Test,17.73584036,1,Pass,0.023689035,78.90610312,999,1,
S95-A65,BloodMAIT24,Unknown,1,IFI44,Test,13.54568959,1,Pass,0.023689035,78.56914736,999,1,
S95-A64,BloodMAIT24,Unknown,1,FYN,Test,14.79507466,1,Pass,0.023689035,77.1787251,999,1,
S95-A63,BloodMAIT24,Unknown,1,CD8A,Test,22.18968147,0.981109039,Pass,0.023689035,90.89780789,999,1,
S95-A62,BloodMAIT24,Unknown,1,CD274,Test,999,0,Fail,0.023689035,999,999,0,
S95-A61,BloodMAIT24,Unknown,1,C5,Test,999,0,Fail,0.023689035,999,999,0,
S95-A72,BloodMAIT24,Unknown,1,VAV1,Test,17.13448566,0,Fail,0.023689035,999,999,0,
S95-A71,BloodMAIT24,Unknown,1,TBX21,Test,14.4228424,1,Pass,0.023689035,83.98145013,999,1,
