ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A23,TNet001 12-20 41,Unknown,1,STAT1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A24,TNet001 12-20 41,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.018201155,999,999,0,
S06-A25,TNet001 12-20 41,Unknown,1,BCL2,Test,14.24168276,1,Pass,0.018201155,85.84983156,999,1,
S06-A26,TNet001 12-20 41,Unknown,1,CCR5,Test,999,0,Fail,0.018201155,999,999,0,
S06-A27,TNet001 12-20 41,Unknown,1,CD44,Test,14.36038214,1,Pass,0.018201155,87.20778573,999,1,
S06-A28,TNet001 12-20 41,Unknown,1,CXCR3,Test,999,0,Fail,0.018201155,999,999,0,
S06-A29,TNet001 12-20 41,Unknown,1,HLA-DRA,Test,999,0,Fail,0.018201155,999,999,0,
S06-A30,TNet001 12-20 41,Unknown,1,IFNAR2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A31,TNet001 12-20 41,Unknown,1,IL25,Test,14.87014112,1,Pass,0.018201155,84.89737631,999,1,
S06-A32,TNet001 12-20 41,Unknown,1,IL7R,Test,14.28244549,1,Pass,0.018201155,80.95304426,999,1,
S06-A33,TNet001 12-20 41,Unknown,1,JAK2,Test,15.73748356,0,Fail,0.018201155,999,78.61033869,0,
S06-A34,TNet001 12-20 41,Unknown,1,PPARGC1A,Test,999,0,Fail,0.018201155,999,999,0,
S06-A35,TNet001 12-20 41,Unknown,1,STAT3,Test,999,0,Fail,0.018201155,999,999,0,
S06-A36,TNet001 12-20 41,Unknown,1,TNFRSF1B,Test,999,0,Fail,0.018201155,999,999,0,
S06-A37,TNet001 12-20 41,Unknown,1,BCL6,Test,999,0,Fail,0.018201155,999,999,0,
S06-A38,TNet001 12-20 41,Unknown,1,CCR6,Test,14.49253485,1,Pass,0.018201155,84.89746744,999,1,
S06-A39,TNet001 12-20 41,Unknown,1,CD52,Test,999,0,Fail,0.018201155,999,999,0,
S06-A40,TNet001 12-20 41,Unknown,1,CXCR4,Test,13.26293102,0,Fail,0.018201155,999,999,0,
S06-A41,TNet001 12-20 41,Unknown,1,ICAM1,Test,17.1572825,0,Fail,0.018201155,999,89.33478196,0,
S06-A42,TNet001 12-20 41,Unknown,1,IFNG,Test,999,0,Fail,0.018201155,999,999,0,
S06-A43,TNet001 12-20 41,Unknown,1,IL2RA,Test,15.39028005,1,Pass,0.018201155,80.65859421,999,1,
S06-A44,TNet001 12-20 41,Unknown,1,IRF1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A45,TNet001 12-20 41,Unknown,1,LY6E,Test,23.75979024,0,Fail,0.018201155,999,90.02036751,0,
